Trial,total_error,error_id,error_gm,Parameters
118,0.03581386638574205,0.03549756536819239,0.03613016740329172,"{'RTH0': 32.036935683853194, 'VOFF': -1.9746996292357941, 'NFACTOR': 0.5013434509560885, 'U0': 0.27401291287989377, 'UA': 1.1341251353254669e-07, 'UB': 1.7423328653949238e-19, 'VSAT': 199670.18856125433, 'LAMBDA': 0.002683618327260194, 'UTE': -0.4352737522687352, 'ETA0': 0.04881313617744405, 'VDSCALE': 4.193925744674566, 'CDSCD': 0.05168585512918531, 'RSC': 0.00040116836295532506, 'RDC': 0.00027300486504528175, 'DELTA': 2.815872524045631, 'THESAT': 1.2864160684041908, 'NJGD': 9.767164998130797, 'RNJGD': 23.41722015445952, 'IGDDIO': 12.836315559076315, 'RIGDDIO': 3.092581618424674e-08, 'NJGS': 15.923482061218813, 'RNJGS': 7.722201697558849, 'IGSDIO': 4.58149456943305, 'RIGSDIO': 5.3520247622586086e-08, 'VSATACCS': 23435.23279426668, 'NS0ACCS': 8.391691543660664e+19, 'NS0ACCD': 6.945282755186137e+18, 'U0ACCS': 0.05208617096338594, 'U0ACCD': 0.06310195878865608, 'MEXPACCS': 2.6916654921829988, 'MEXPACCD': 2.284623017506242, 'IMIN': 7.098533784851073e-14, 'GDSMIN': 8.38866745362105e-07, 'UTES': -11.348173284763597, 'UTED': -7.202976669253839}"
119,0.03711647644747298,0.037077108995640234,0.03715584389930572,"{'RTH0': 31.954244072841835, 'VOFF': -1.9688204418324717, 'NFACTOR': 0.4962024016942649, 'U0': 0.27170686919299886, 'UA': 1.055286335526072e-07, 'UB': 2.0254563840718277e-19, 'VSAT': 199890.2774580278, 'LAMBDA': 0.0026938711163272634, 'UTE': -0.4917550942408375, 'ETA0': 0.04897996875424207, 'VDSCALE': 4.3749584935578385, 'CDSCD': 0.050981952984923, 'RSC': 0.00041991897993477604, 'RDC': 0.00027308518028635085, 'DELTA': 3.102241749984316, 'THESAT': 1.245656472641991, 'NJGD': 9.73436078260867, 'RNJGD': 22.18736758015686, 'IGDDIO': 12.847405752206615, 'RIGDDIO': 3.7220307092902375e-08, 'NJGS': 15.934438821260354, 'RNJGS': 7.674546717666651, 'IGSDIO': 4.569993321751304, 'RIGSDIO': 5.2748755069401376e-08, 'VSATACCS': 23402.405713597756, 'NS0ACCS': 8.423455198049386e+19, 'NS0ACCD': 7.305592706013571e+18, 'U0ACCS': 0.03375273669782998, 'U0ACCD': 0.07481665856427624, 'MEXPACCS': 2.6911479304658177, 'MEXPACCD': 2.117309148033678, 'IMIN': 7.23739535796977e-14, 'GDSMIN': 8.32317030039044e-07, 'UTES': -11.369148380178263, 'UTED': -7.252379033034565}"
120,0.036124234700039816,0.035954285789985364,0.03629418361009427,"{'RTH0': 32.01518930850173, 'VOFF': -1.9744722028030992, 'NFACTOR': 0.5213927045090527, 'U0': 0.27360825899017915, 'UA': 1.157316380513181e-07, 'UB': 1.7801111743291017e-19, 'VSAT': 196620.48435373287, 'LAMBDA': 0.0021967591816664284, 'UTE': -0.32634942306465803, 'ETA0': 0.048396911476368744, 'VDSCALE': 4.605534830201275, 'CDSCD': 0.049240526792686055, 'RSC': 0.0003690657507668602, 'RDC': 0.00025609046134124537, 'DELTA': 2.828469835258208, 'THESAT': 1.2825135589209236, 'NJGD': 9.600038745325834, 'RNJGD': 23.042807672261496, 'IGDDIO': 13.061635995176065, 'RIGDDIO': 3.089565416971892e-08, 'NJGS': 15.496956717725961, 'RNJGS': 7.864827133783543, 'IGSDIO': 4.760920921414425, 'RIGSDIO': 7.834560606632e-08, 'VSATACCS': 21642.945812745125, 'NS0ACCS': 8.865365615275627e+19, 'NS0ACCD': 7.163668958091529e+18, 'U0ACCS': 0.06885337226953953, 'U0ACCD': 0.050712721206348774, 'MEXPACCS': 2.4160332724929656, 'MEXPACCD': 2.2569387707458737, 'IMIN': 7.916530085483393e-14, 'GDSMIN': 9.611385610171025e-07, 'UTES': -11.65311334600233, 'UTED': -7.565050943705122}"
121,0.03933589509129183,0.03714292846117058,0.041528861721413075,"{'RTH0': 32.040697779193714, 'VOFF': -1.973150536332601, 'NFACTOR': 0.5022706349232887, 'U0': 0.26431568747137313, 'UA': 1.3546524936269668e-07, 'UB': 3.0298505935200594e-19, 'VSAT': 202207.50842713012, 'LAMBDA': 0.00260662200575907, 'UTE': -0.43940981613079777, 'ETA0': 0.051031503439795865, 'VDSCALE': 4.14223327604491, 'CDSCD': 0.05183377123585968, 'RSC': 0.0003939437000220427, 'RDC': 0.00021814441341746316, 'DELTA': 3.396249430985594, 'THESAT': 1.2232883542223194, 'NJGD': 9.93552062536821, 'RNJGD': 26.68915101656309, 'IGDDIO': 12.56544331879233, 'RIGDDIO': 2.6591548507461454e-08, 'NJGS': 16.170939082600412, 'RNJGS': 9.47934998509264, 'IGSDIO': 4.915310482910757, 'RIGSDIO': 5.78987523754351e-08, 'VSATACCS': 25137.91040962905, 'NS0ACCS': 8.017784363248787e+19, 'NS0ACCD': 5.161638306336151e+18, 'U0ACCS': 0.04308339532078435, 'U0ACCD': 0.06309289777714293, 'MEXPACCS': 2.759510878911636, 'MEXPACCD': 2.0030008906052115, 'IMIN': 6.707500533335603e-14, 'GDSMIN': 8.88245135081484e-07, 'UTES': -11.500014466417234, 'UTED': -7.460086781335623}"
122,0.037157814466239995,0.03718221460764903,0.03713341432483096,"{'RTH0': 32.1001947777462, 'VOFF': -1.979166525388301, 'NFACTOR': 0.5008831522852365, 'U0': 0.2747422485893537, 'UA': 1.2474411817130183e-07, 'UB': 1.5183315921980704e-19, 'VSAT': 198638.67187136837, 'LAMBDA': 0.002661391830754111, 'UTE': -0.25834908159756703, 'ETA0': 0.052092086912217055, 'VDSCALE': 4.191910370234685, 'CDSCD': 0.051548108656181965, 'RSC': 0.00034613611111933046, 'RDC': 0.00030000756817820796, 'DELTA': 4.075393202006264, 'THESAT': 1.1384441006638082, 'NJGD': 10.040792142380026, 'RNJGD': 23.575406699786342, 'IGDDIO': 13.396744813821973, 'RIGDDIO': 2.9965556591696264e-08, 'NJGS': 16.509395174686663, 'RNJGS': 7.35266149649918, 'IGSDIO': 5.016392582772382, 'RIGSDIO': 5.407314372830965e-08, 'VSATACCS': 29787.051597635378, 'NS0ACCS': 8.611905421943048e+19, 'NS0ACCD': 5.579093192466347e+18, 'U0ACCS': 0.05437753733379742, 'U0ACCD': 0.06807069690607459, 'MEXPACCS': 2.934822403724396, 'MEXPACCD': 2.402592726709211, 'IMIN': 6.49581387593612e-14, 'GDSMIN': 8.513253303984055e-07, 'UTES': -10.797294299410932, 'UTED': -6.976305057559035}"
123,0.04566918845734873,0.04111138457381239,0.050226992340885075,"{'RTH0': 32.12661766196467, 'VOFF': -1.9768646697559937, 'NFACTOR': 0.49226954665994516, 'U0': 0.2738240118642928, 'UA': 1.4295063662526392e-07, 'UB': 1.643404510911332e-19, 'VSAT': 199973.75172255255, 'LAMBDA': 0.00251676461354164, 'UTE': -0.4075587630077362, 'ETA0': 0.047700758776965856, 'VDSCALE': 4.299631876626715, 'CDSCD': 0.0526468289768575, 'RSC': 0.000430403138756807, 'RDC': 0.0002858400181719464, 'DELTA': 2.5208784201507375, 'THESAT': 1.3139678756702344, 'NJGD': 10.35277829057469, 'RNJGD': 23.85605328753686, 'IGDDIO': 12.03494660972127, 'RIGDDIO': 4.654868836886511e-08, 'NJGS': 15.875971873070432, 'RNJGS': 9.825545408210376, 'IGSDIO': 4.243098678449982, 'RIGSDIO': 6.129475093842076e-08, 'VSATACCS': 27432.138664407208, 'NS0ACCS': 7.917700954322538e+19, 'NS0ACCD': 6.327365942803075e+18, 'U0ACCS': 0.050751015123123, 'U0ACCD': 0.04412646064809385, 'MEXPACCS': 3.6903515680350703, 'MEXPACCD': 2.354817091614219, 'IMIN': 9.87512447720733e-14, 'GDSMIN': 9.231594033767927e-07, 'UTES': -10.998492484020995, 'UTED': -6.847757413894088}"
124,0.0400955807703562,0.03880419356467614,0.041386967976036255,"{'RTH0': 32.08121707160777, 'VOFF': -1.9749927234674938, 'NFACTOR': 0.5083184936909239, 'U0': 0.2704893967364121, 'UA': 1.1319487130388698e-07, 'UB': 2.2898569118645693e-19, 'VSAT': 203539.32113194198, 'LAMBDA': 0.0026052469362704478, 'UTE': -0.42650313109994165, 'ETA0': 0.046931381527077536, 'VDSCALE': 4.095754088605334, 'CDSCD': 0.05037362753264814, 'RSC': 0.000405334703401257, 'RDC': 0.00031337131954362735, 'DELTA': 2.835361409444156, 'THESAT': 1.0845768111736258, 'NJGD': 9.8197508011808, 'RNJGD': 24.591335471964843, 'IGDDIO': 12.180790128456687, 'RIGDDIO': 3.468874226331061e-08, 'NJGS': 16.09524548862919, 'RNJGS': 8.282445528190973, 'IGSDIO': 4.436580145253948, 'RIGSDIO': 5.862973149231767e-08, 'VSATACCS': 33559.50332702005, 'NS0ACCS': 8.305263419808375e+19, 'NS0ACCD': 8.249984899591561e+18, 'U0ACCS': 0.06596478033195043, 'U0ACCD': 0.024532934304806797, 'MEXPACCS': 2.721444618449699, 'MEXPACCD': 2.279362329928666, 'IMIN': 7.132514564410458e-14, 'GDSMIN': 9.029061264962397e-07, 'UTES': -10.568239746964728, 'UTED': -5.982667056805848}"
125,0.04229217248692527,0.04215451969679757,0.042429825277052954,"{'RTH0': 32.14281764520303, 'VOFF': -1.9900990440128699, 'NFACTOR': 0.5107464999498125, 'U0': 0.27650695200676195, 'UA': 1.0177160539824116e-07, 'UB': 1.8772137397793427e-19, 'VSAT': 197562.6522747567, 'LAMBDA': 0.002741058312539925, 'UTE': -0.4800405105065749, 'ETA0': 0.050212765132933504, 'VDSCALE': 4.023949189563694, 'CDSCD': 0.054267039217017296, 'RSC': 0.0003815640436035342, 'RDC': 0.0004060001279363677, 'DELTA': 2.6561996037051414, 'THESAT': 1.210417411724098, 'NJGD': 10.467215676825841, 'RNJGD': 21.656768808970696, 'IGDDIO': 13.177323346498891, 'RIGDDIO': 1.7737671932648405e-08, 'NJGS': 15.663931446844419, 'RNJGS': 9.544370213522233, 'IGSDIO': 4.621967431762352, 'RIGSDIO': 6.667152875496139e-08, 'VSATACCS': 41482.840210497714, 'NS0ACCS': 9.466059998770997e+19, 'NS0ACCD': 6.862513451985661e+18, 'U0ACCS': 0.07650866588962917, 'U0ACCD': 0.18030368537702188, 'MEXPACCS': 3.0167439970777146, 'MEXPACCD': 2.2156619152832837, 'IMIN': 6.706774637397958e-14, 'GDSMIN': 9.809320233581433e-07, 'UTES': -11.872771418759214, 'UTED': -7.3691774039048275}"
126,0.03710067683588381,0.036914633224191425,0.0372867204475762,"{'RTH0': 32.11461461846111, 'VOFF': -1.9724683762717619, 'NFACTOR': 0.5033432654277237, 'U0': 0.27545711132669815, 'UA': 1.2773500850615714e-07, 'UB': 1.7292425057515482e-19, 'VSAT': 201399.10750652137, 'LAMBDA': 0.0010065922088680467, 'UTE': -0.3666474656753478, 'ETA0': 0.048798393974408716, 'VDSCALE': 4.231070524602706, 'CDSCD': 0.04967984439550666, 'RSC': 0.00028206162575722144, 'RDC': 0.0002389915957557051, 'DELTA': 3.591995686779106, 'THESAT': 1.1669180887214352, 'NJGD': 10.092733919102141, 'RNJGD': 26.447338179439157, 'IGDDIO': 13.60518974932878, 'RIGDDIO': 3.209975317713157e-08, 'NJGS': 15.266113555795961, 'RNJGS': 8.783734614063945, 'IGSDIO': 4.52667777613474, 'RIGSDIO': 8.44680424592222e-08, 'VSATACCS': 19197.76847900787, 'NS0ACCS': 7.412979471407612e+19, 'NS0ACCD': 8.111577260889831e+18, 'U0ACCS': 0.0581745825785115, 'U0ACCD': 0.19520377617913093, 'MEXPACCS': 2.852895263340069, 'MEXPACCD': 2.308285226662337, 'IMIN': 1.2395554075306964e-14, 'GDSMIN': 4.209859666290511e-08, 'UTES': -12.060803970837462, 'UTED': -5.822622585559395}"
127,0.04303333837710539,0.04104747335281901,0.04501920340139177,"{'RTH0': 31.996334497248604, 'VOFF': -1.9806265819338085, 'NFACTOR': 0.5142091119867969, 'U0': 0.2680206116696597, 'UA': 1.5846392784717356e-07, 'UB': 2.0734503524512567e-19, 'VSAT': 195552.74953255823, 'LAMBDA': 0.0013566614946961275, 'UTE': -0.6028758630072077, 'ETA0': 0.0453197775599482, 'VDSCALE': 4.158549864253679, 'CDSCD': 0.05754272252850336, 'RSC': 0.0003089722672948861, 'RDC': 0.0004470671073718208, 'DELTA': 3.281248670080604, 'THESAT': 1.0263244316389568, 'NJGD': 10.214588870945185, 'RNJGD': 26.081295069704503, 'IGDDIO': 7.520119912948401, 'RIGDDIO': 2.1385558460776446e-08, 'NJGS': 15.338487089697573, 'RNJGS': 9.999768829121077, 'IGSDIO': 3.5729452544886806, 'RIGSDIO': 7.395588572391088e-08, 'VSATACCS': 23929.664182129858, 'NS0ACCS': 8.543465040072335e+19, 'NS0ACCD': 4.462819935245857e+18, 'U0ACCS': 0.06338497563058944, 'U0ACCD': 0.062353092459477476, 'MEXPACCS': 3.558284142330641, 'MEXPACCD': 2.4665475649845443, 'IMIN': 6.942666332121817e-14, 'GDSMIN': 9.424830899194879e-07, 'UTES': -10.184248618910587, 'UTED': -7.189933694683168}"
128,0.045569213748789986,0.04547711003119172,0.04566131746638826,"{'RTH0': 32.16958558300765, 'VOFF': -1.9696188310161677, 'NFACTOR': 0.5061158620828731, 'U0': 0.2727191154897149, 'UA': 1.4806072910142459e-07, 'UB': 2.4448071844758225e-19, 'VSAT': 198762.37578803947, 'LAMBDA': 0.0023330773389917256, 'UTE': -0.2375040585897891, 'ETA0': 0.049464143152191185, 'VDSCALE': 5.204767559327142, 'CDSCD': 0.05803387629419729, 'RSC': 0.00032270731974011046, 'RDC': 0.000268785763271322, 'DELTA': 3.1629961792985393, 'THESAT': 1.1074440556605811, 'NJGD': 9.676544649857373, 'RNJGD': 26.927917769668866, 'IGDDIO': 12.8128563380326, 'RIGDDIO': 2.544640141161808e-08, 'NJGS': 16.36691917311814, 'RNJGS': 9.641430186597303, 'IGSDIO': 4.814853698327016, 'RIGSDIO': 6.429161294646903e-08, 'VSATACCS': 43610.442249734275, 'NS0ACCS': 8.105388077300335e+19, 'NS0ACCD': 1.8085391496530573e+18, 'U0ACCS': 0.0719915620238933, 'U0ACCD': 0.05717785527959941, 'MEXPACCS': 2.823367955061319, 'MEXPACCD': 3.867670022316758, 'IMIN': 6.967116452820175e-15, 'GDSMIN': 8.742614178566927e-07, 'UTES': -11.414687130000027, 'UTED': -6.2557633912869095}"
129,0.03592166788521655,0.03599447542931618,0.03584886034111692,"{'RTH0': 32.05837140632196, 'VOFF': -1.9772777360416582, 'NFACTOR': 0.49782318389315894, 'U0': 0.2694506819079434, 'UA': 1.1999457868751363e-07, 'UB': 1.458168069167589e-19, 'VSAT': 200738.66352235415, 'LAMBDA': 0.0025656900136690115, 'UTE': -0.44788187362799226, 'ETA0': 0.046126102917224535, 'VDSCALE': 4.258621118547931, 'CDSCD': 0.053392185413813874, 'RSC': 0.0003548946934193799, 'RDC': 0.00035410116800731195, 'DELTA': 3.6928376912823353, 'THESAT': 1.1872823436421598, 'NJGD': 9.473060357621545, 'RNJGD': 23.44166661214859, 'IGDDIO': 12.344802676464809, 'RIGDDIO': 2.8417437430712163e-08, 'NJGS': 15.130529597782429, 'RNJGS': 9.348927614275524, 'IGSDIO': 4.684354602604818, 'RIGSDIO': 6.985595828346915e-08, 'VSATACCS': 28046.034469045244, 'NS0ACCS': 9.14500084822768e+19, 'NS0ACCD': 7.69385612146453e+18, 'U0ACCS': 0.0488565055674171, 'U0ACCD': 0.07191271581021577, 'MEXPACCS': 2.654758025354459, 'MEXPACCD': 2.1590656148113974, 'IMIN': 5.703633575777866e-14, 'GDSMIN': 9.244622370680734e-07, 'UTES': -13.754688867087088, 'UTED': -7.090855741513223}"
130,0.05772990524874646,0.05574123431398869,0.05971857618350423,"{'RTH0': 32.079227156593156, 'VOFF': -1.9760301092197707, 'NFACTOR': 0.5112106331987992, 'U0': 0.27830041695490476, 'UA': 1.361479016903305e-07, 'UB': 1.9480291551391523e-19, 'VSAT': 204782.02004281702, 'LAMBDA': 0.002648989192878544, 'UTE': -0.6372916787917355, 'ETA0': 0.05164076044038608, 'VDSCALE': 5.72672353212911, 'CDSCD': 0.0587408646846435, 'RSC': 0.0003380197925211228, 'RDC': 0.0003362139234083637, 'DELTA': 3.833184953238491, 'THESAT': 1.2380327270121543, 'NJGD': 8.99512116535304, 'RNJGD': 22.43085474652949, 'IGDDIO': 11.954946716614314, 'RIGDDIO': 1.9348523685033896e-08, 'NJGS': 16.010252147208554, 'RNJGS': 8.075127940883961, 'IGSDIO': 3.2927100501489406, 'RIGSDIO': 4.771008210270284e-08, 'VSATACCS': 25707.071023411983, 'NS0ACCS': 8.808758253553279e+19, 'NS0ACCD': 5.003765834385506e+18, 'U0ACCS': 0.060831273280241925, 'U0ACCD': 0.05315768459313441, 'MEXPACCS': 2.6110791528595803, 'MEXPACCD': 2.350589693278094, 'IMIN': 7.501489740569185e-14, 'GDSMIN': 9.630062081496163e-07, 'UTES': -17.400083363889365, 'UTED': -6.404236630429909}"
131,0.03586257067100533,0.03532053533821115,0.03640460600379951,"{'RTH0': 32.233180205318384, 'VOFF': -1.971080246898502, 'NFACTOR': 0.5042471416524072, 'U0': 0.2710074495188396, 'UA': 1.2713158680641632e-07, 'UB': 2.2505020948674405e-19, 'VSAT': 200140.4072425399, 'LAMBDA': 0.0023647816448014503, 'UTE': -0.19454155637858625, 'ETA0': 0.04832009457958378, 'VDSCALE': 4.444751123823391, 'CDSCD': 0.05795880523835805, 'RSC': 0.0002905322806913923, 'RDC': 0.00029517252547219897, 'DELTA': 3.4939725970465116, 'THESAT': 1.2007276068600812, 'NJGD': 9.970926173750694, 'RNJGD': 25.292011297044986, 'IGDDIO': 12.25849972569003, 'RIGDDIO': 1.4176367471619146e-08, 'NJGS': 15.594287889114408, 'RNJGS': 9.693081227124333, 'IGSDIO': 4.537280596223112, 'RIGSDIO': 6.906360295818074e-08, 'VSATACCS': 26276.628655374752, 'NS0ACCS': 7.790929080379818e+19, 'NS0ACCD': 5.989142563156156e+18, 'U0ACCS': 0.08436308774733117, 'U0ACCD': 0.03746146558706705, 'MEXPACCS': 2.5160351024813057, 'MEXPACCD': 2.3428895361054582, 'IMIN': 7.263764631658861e-14, 'GDSMIN': 9.968584068309146e-07, 'UTES': -10.326991494107657, 'UTED': -6.151923837096727}"
132,0.03570320268230124,0.03470173209819032,0.036704673266412156,"{'RTH0': 32.20794260737836, 'VOFF': -1.9738819590952288, 'NFACTOR': 0.5050759745825902, 'U0': 0.2743077344662799, 'UA': 1.299021835514049e-07, 'UB': 2.1253213743878433e-19, 'VSAT': 202255.4675063809, 'LAMBDA': 0.002436270952330798, 'UTE': -0.20665172698006212, 'ETA0': 0.048636796126117515, 'VDSCALE': 4.4211081593677894, 'CDSCD': 0.052056289830988714, 'RSC': 0.0002989112692584325, 'RDC': 0.0002866631827714139, 'DELTA': 2.221345855404885, 'THESAT': 1.1509637289469614, 'NJGD': 10.757851809082123, 'RNJGD': 25.231413118259276, 'IGDDIO': 12.600922774099892, 'RIGDDIO': 2.409214176352597e-08, 'NJGS': 15.527764094386756, 'RNJGS': 9.751566336067963, 'IGSDIO': 4.448014322540452, 'RIGSDIO': 6.820613295122643e-08, 'VSATACCS': 25472.80200414241, 'NS0ACCS': 7.91232641002284e+19, 'NS0ACCD': 5.796202933625953e+18, 'U0ACCS': 0.07880125497067675, 'U0ACCD': 0.04287911915614608, 'MEXPACCS': 2.5460188372270123, 'MEXPACCD': 2.586180301015509, 'IMIN': 7.17257122283112e-14, 'GDSMIN': 9.990238461034272e-07, 'UTES': -10.414678645573545, 'UTED': -7.942880271325086}"
133,0.035525585696920395,0.03450797663715928,0.0365431947566815,"{'RTH0': 32.152957812730925, 'VOFF': -1.974023004856438, 'NFACTOR': 0.50841142398425, 'U0': 0.27440259065787187, 'UA': 1.4019920322961683e-07, 'UB': 2.1202245058705866e-19, 'VSAT': 202655.01891591857, 'LAMBDA': 0.002430026248974438, 'UTE': -0.2110022322525287, 'ETA0': 0.04757993083600876, 'VDSCALE': 4.325436475542825, 'CDSCD': 0.052344244681464834, 'RSC': 0.00030234231502458437, 'RDC': 0.00036965947471885975, 'DELTA': 2.436683420628043, 'THESAT': 1.1419993304007832, 'NJGD': 9.882702939048773, 'RNJGD': 25.564411514987555, 'IGDDIO': 12.58835775261007, 'RIGDDIO': 2.3508222586833752e-08, 'NJGS': 15.714177534732345, 'RNJGS': 9.896675635590743, 'IGSDIO': 4.324836395801272, 'RIGSDIO': 6.754666455888348e-08, 'VSATACCS': 74291.92114342628, 'NS0ACCS': 7.143287708364203e+19, 'NS0ACCD': 2.3932517846573046e+18, 'U0ACCS': 0.07742082176656626, 'U0ACCD': 0.045699250961689294, 'MEXPACCS': 2.469295171996335, 'MEXPACCD': 2.642444843951819, 'IMIN': 7.697269993476607e-14, 'GDSMIN': 1.635900177054839e-07, 'UTES': -10.55281928407288, 'UTED': -7.8489941809254065}"
134,0.04086141535566071,0.03831863683256826,0.04340419387875316,"{'RTH0': 32.20264498518383, 'VOFF': -1.9718513639171429, 'NFACTOR': 0.5094363497116593, 'U0': 0.27347682411203555, 'UA': 1.1174359062211294e-07, 'UB': 2.099787616608978e-19, 'VSAT': 202473.52847471423, 'LAMBDA': 0.0024294601234597975, 'UTE': -0.21809508527548782, 'ETA0': 0.04746226502397522, 'VDSCALE': 4.352210652336393, 'CDSCD': 0.052061131910438124, 'RSC': 0.00026702638410441447, 'RDC': 0.00037054806187011445, 'DELTA': 2.2047011268889074, 'THESAT': 1.1479204526476536, 'NJGD': 11.210240959239753, 'RNJGD': 25.53673627914355, 'IGDDIO': 12.626363039942671, 'RIGDDIO': 2.419355059989106e-08, 'NJGS': 15.74777493407579, 'RNJGS': 9.887175240730873, 'IGSDIO': 4.041922669074921, 'RIGSDIO': 6.799622318459415e-08, 'VSATACCS': 22849.72639037331, 'NS0ACCS': 7.104521476962522e+19, 'NS0ACCD': 2.3334408227436974e+18, 'U0ACCS': 0.07509088745893693, 'U0ACCD': 0.04604164981104995, 'MEXPACCS': 2.3148193639679198, 'MEXPACCD': 2.58074980877652, 'IMIN': 7.665051456422028e-14, 'GDSMIN': 9.685169002678179e-07, 'UTES': -10.649474188813084, 'UTED': -7.892566231277758}"
135,0.03599834269575859,0.035149485347242077,0.03684720004427511,"{'RTH0': 32.26476484862445, 'VOFF': -1.9741687737275797, 'NFACTOR': 0.5187941187594981, 'U0': 0.27195650967837404, 'UA': 1.327969708197674e-07, 'UB': 2.1584990531777772e-19, 'VSAT': 203374.99799866322, 'LAMBDA': 0.002465743644491913, 'UTE': -0.17609553843944034, 'ETA0': 0.04679968143679912, 'VDSCALE': 4.301024242859158, 'CDSCD': 0.05124760472505491, 'RSC': 0.00030466103581878984, 'RDC': 0.0003131773117342733, 'DELTA': 2.383441967304122, 'THESAT': 1.1275858951535336, 'NJGD': 9.269516272042674, 'RNJGD': 25.05993907952773, 'IGDDIO': 12.935047248522853, 'RIGDDIO': 3.9214811462104416e-08, 'NJGS': 15.51154205898166, 'RNJGS': 9.768283453852723, 'IGSDIO': 4.3135246887206655, 'RIGSDIO': 7.12502553261333e-08, 'VSATACCS': 73496.50018023301, 'NS0ACCS': 7.401319696477454e+19, 'NS0ACCD': 5.687728471658689e+18, 'U0ACCS': 0.09483574797062314, 'U0ACCD': 0.02941097685683993, 'MEXPACCS': 2.461313538089106, 'MEXPACCD': 2.718380618279725, 'IMIN': 7.049784047456331e-14, 'GDSMIN': 1.627354903518714e-07, 'UTES': -11.22778994538311, 'UTED': -7.760868154011301}"
136,0.04379101321039529,0.042990552768154,0.044591473652636576,"{'RTH0': 32.32104911367334, 'VOFF': -1.9734909140047145, 'NFACTOR': 0.5163887393380924, 'U0': 0.2770937059820766, 'UA': 1.1761218397425974e-07, 'UB': 2.0376867745550988e-19, 'VSAT': 205524.28250554483, 'LAMBDA': 0.0022513916891751347, 'UTE': -0.14340101667547897, 'ETA0': 0.04802359879657252, 'VDSCALE': 4.891704989124096, 'CDSCD': 0.05229006065809714, 'RSC': 0.00025343312253118085, 'RDC': 0.0002798190375445695, 'DELTA': 2.2833311819933297, 'THESAT': 1.1752435490594673, 'NJGD': 9.785072636781209, 'RNJGD': 24.72159396481506, 'IGDDIO': 12.437422276017204, 'RIGDDIO': 2.5858839512653528e-08, 'NJGS': 15.338204074950744, 'RNJGS': 9.89123338639332, 'IGSDIO': 4.728850713395284, 'RIGSDIO': 7.60066242790686e-08, 'VSATACCS': 73302.6167768542, 'NS0ACCS': 7.913814206846226e+19, 'NS0ACCD': 4.785069980279644e+18, 'U0ACCS': 0.08864587266174219, 'U0ACCD': 0.03203658681176162, 'MEXPACCS': 2.5849970774446405, 'MEXPACCD': 2.514933641233426, 'IMIN': 8.085407785601443e-14, 'GDSMIN': 4.095693857437932e-07, 'UTES': -10.883443076609787, 'UTED': -8.25259890771838}"
137,0.04018124462634818,0.035688787705097924,0.044673701547598435,"{'RTH0': 32.24377691824652, 'VOFF': -1.9747646744182323, 'NFACTOR': 0.5131280584705986, 'U0': 0.27456031353916727, 'UA': 1.487728010397007e-07, 'UB': 2.310067066232555e-19, 'VSAT': 202252.30024136734, 'LAMBDA': 0.0024069542323746406, 'UTE': -0.19979425214569, 'ETA0': 0.04897260068140899, 'VDSCALE': 4.504336954783051, 'CDSCD': 0.04853871038329824, 'RSC': 0.00032304662074788995, 'RDC': 0.00038792751482170614, 'DELTA': 2.0322948835742967, 'THESAT': 1.2274022445092228, 'NJGD': 9.596918179321701, 'RNJGD': 25.759719309470977, 'IGDDIO': 11.211893797754382, 'RIGDDIO': 3.25961326749948e-08, 'NJGS': 15.686727682250726, 'RNJGS': 9.689552955852147, 'IGSDIO': 4.219605992996959, 'RIGSDIO': 6.498952263175849e-08, 'VSATACCS': 70292.35607556491, 'NS0ACCS': 8.377483798423888e+19, 'NS0ACCD': 6.183704297539411e+18, 'U0ACCS': 0.06895561024420363, 'U0ACCD': 0.04721724584334714, 'MEXPACCS': 2.701968425055588, 'MEXPACCD': 2.5686637075902694, 'IMIN': 8.36962072283532e-14, 'GDSMIN': 2.917178602157938e-07, 'UTES': -11.605493338832286, 'UTED': -7.683653876580198}"
138,0.03907952834326968,0.03889400583171646,0.039265050854822896,"{'RTH0': 32.18559642977004, 'VOFF': -1.999373500901441, 'NFACTOR': 0.5449963079307631, 'U0': 0.2754954165587636, 'UA': 1.4070564174188954e-07, 'UB': 2.674507247964981e-19, 'VSAT': 175811.31133067847, 'LAMBDA': 0.00249367820026237, 'UTE': -0.16068123524922567, 'ETA0': 0.037514046957585645, 'VDSCALE': 4.382215086031457, 'CDSCD': 0.052644653978947874, 'RSC': 0.0002884159608421206, 'RDC': 0.000327631247606824, 'DELTA': 2.486664579715619, 'THESAT': 1.1569258669203197, 'NJGD': 10.158094423430407, 'RNJGD': 24.26305833880344, 'IGDDIO': 12.781851092502235, 'RIGDDIO': 2.985909531512779e-08, 'NJGS': 14.990240935163953, 'RNJGS': 5.677016513906395, 'IGSDIO': 5.123445172313447, 'RIGSDIO': 6.311450594270378e-08, 'VSATACCS': 66517.23362469443, 'NS0ACCS': 7.763704149694457e+19, 'NS0ACCD': 6.472855853308544e+18, 'U0ACCS': 0.07838975971326925, 'U0ACCD': 0.05232378836703909, 'MEXPACCS': 2.3500028115104863, 'MEXPACCD': 2.6456020065348067, 'IMIN': 1.1484793021493614e-15, 'GDSMIN': 1.449286580640467e-07, 'UTES': -10.561434627959317, 'UTED': -9.848047145551506}"
