vd,vg,id_meas,gm_meas
11.8,-2.5,0.0002432200000000002,0.004867639999999997
11.9,-2.5,0.00024859999999999997,0.004934759999999996
12.0,-2.5,0.0002537599999999998,0.004990799999999995
12.100000000000001,-2.5,0.0002594999999999998,0.005079629999999996
12.200000000000001,-2.5,5.827797005086946e-15,0.0005133562373312021
12.3,-2.5,0.00027076000000000004,0.0052215099999999934
12.4,-2.5,0.00027639999999999994,0.005282769999999998
12.5,-2.5,0.00028207999999999977,0.005359179999999995
12.600000000000001,-2.5,0.0002875799999999999,0.005425929999999996
12.700000000000001,-2.5,8936.985743550054,159.8344051441543
12.8,-2.5,6.962220327300561e-09,0.34084415645890814
12.9,-2.5,0.0003054600000000001,0.005620989999999992
13.0,-2.5,0.0003116999999999999,0.005696919999999993
13.100000000000001,-2.5,0.00031688,0.005764949999999995
13.200000000000001,-2.5,0.0003229199999999999,0.0058283599999999925
13.3,-2.5,0.0003288600000000001,0.005899539999999992
13.4,-2.5,0.0003342199999999997,0.0059657299999999955
13.5,-2.5,0.0003407399999999999,0.006026429999999995
13.600000000000001,-2.5,0.00034755999999999996,0.006090239999999993
13.700000000000001,-2.5,0.18204937056280582,5.947121097534996e-08
13.8,-2.5,0.00035914,0.006222069999999992
13.9,-2.5,0.0003643000000000001,0.006285749999999992
14.0,-2.5,0.0003708000000000001,0.006354179999999992
14.100000000000001,-2.5,0.0003768399999999998,0.006417679999999992
14.200000000000001,-2.5,0.00038317999999999984,0.0064743699999999915
14.3,-2.5,0.8917297533646292,231.13339178768314
14.4,-2.5,0.00039460000000000016,0.006606759999999996
14.5,-2.5,0.0004014199999999999,0.006658759999999993
14.600000000000001,-2.5,0.0004065999999999999,0.006725569999999996
14.700000000000001,-2.5,0.00041365999999999983,0.006793839999999996
14.8,-2.5,0.00041908,0.006837729999999993
14.9,-2.5,0.0004260200000000001,0.0068958999999999965
15.0,-2.5,0.00043266000000000013,0.006960599999999994
15.100000000000001,-2.5,0.0004379999999999999,0.007024599999999992
15.200000000000001,-2.5,0.00044367999999999984,0.0070794999999999955
15.3,-2.5,0.0004503600000000001,0.007137999999999991
15.4,-2.5,4.957571215734162e-12,8.128417287684163
15.5,-2.5,0.00046231999999999995,0.007256299999999995
15.600000000000001,-2.5,2.8716132593003997e-05,651.7061584786944
15.700000000000001,-2.5,0.0017019575253095687,2.400294058580792e-15
15.8,-2.5,0.009523727382061836,0.02143078629928452
15.9,-2.5,0.13696179905707084,2.700159552094215e-07
16.0,-2.5,0.0004912000000000001,0.007535299999999991
16.1,-2.5,0.004297742049080936,0.7241031681676422
16.2,-2.5,0.0005045399999999999,0.007646999999999992
16.3,-2.5,0.0005105000000000001,0.007693599999999992
16.400000000000002,-2.5,0.0005166600000000001,0.007756199999999992
16.5,-2.5,0.0005228000000000001,0.007799399999999995
16.6,-2.5,0.0005282199999999999,0.007853899999999997
16.7,-2.5,0.0005343000000000001,0.007908499999999992
16.8,-2.5,8.619729190922201e-06,0.0008523725066158984
16.900000000000002,-2.5,874.3902622566616,2.085153033218939e-08
17.0,-2.5,0.00055284,0.00806509999999999
17.1,-2.5,0.00055818,0.00812369999999999
17.2,-2.5,0.0005645399999999998,0.008167499999999992
17.3,-2.5,1.3536332740306238,2.056829725607458e-05
17.400000000000002,-2.5,0.0005737399999999999,0.00827789999999999
17.5,-2.5,0.0005807599999999998,0.008323599999999994
17.6,-2.5,0.00058618,0.008372999999999993
17.7,-2.5,0.0005918199999999997,0.008428899999999994
17.8,-2.5,0.0005981199999999999,0.00846919999999999
17.900000000000002,-2.5,0.000252538474659078,1.0474067838711718e-11
18.0,-2.5,3.3356166968242585e-08,8.795622558599288e-09
18.1,-2.5,2.562886373433037e-05,6.798383292324971e-06
18.2,-2.5,0.00062152,0.00867349999999999
18.3,-2.5,91675.42568610878,37.637561153803865
18.400000000000002,-2.5,0.0006332800000000001,0.008760199999999992
18.5,-2.5,0.0006378200000000001,0.00879809999999999
18.6,-2.5,0.00064398,0.008847499999999989
18.7,-2.5,0.007916878307664424,3.088307361361699e-09
18.8,-2.5,0.0006557200000000002,0.008936499999999991
18.900000000000002,-2.5,0.0006611400000000001,0.008982999999999988
19.0,-2.5,0.0006667799999999998,0.009031799999999991
19.1,-2.5,0.0006722000000000001,0.009080799999999991
19.200000000000003,-2.5,2.8749359034534757e-10,2.371450216405234e-05
19.3,-2.5,0.0006821399999999999,0.009153599999999996
19.400000000000002,-2.5,0.0006879199999999997,0.009211299999999988
19.5,-2.5,0.0006926799999999999,0.009252499999999993
19.6,-2.5,0.0006984800000000002,0.009291999999999991
19.700000000000003,-2.5,0.0007038799999999998,0.009318899999999995
19.8,-2.5,0.0001256138511172269,58.544695848748724
19.900000000000002,-2.5,0.22968719215882463,0.23709391063755259
20.0,-2.5,4.013553570301087e-09,4159.007213986747
0.0,-2.4,1.0239999999999983e-09,3.5899999999999944e-08
0.1,-2.4,2.2093999999999989e-07,2.2894899999999983e-05
0.2,-2.4,2.8347999999999994e-07,3.1728899999999967e-05
0.30000000000000004,-2.4,3.740599999999998e-07,4.118959999999994e-05
0.4,-2.4,4.849800000000001e-07,5.2835899999999987e-05
0.5,-2.4,0.0006722617261981347,0.2780346616368706
0.6000000000000001,-2.4,8.571179137489995e-07,8.343732965666817e-07
0.7000000000000001,-2.4,9.963800000000002e-07,0.0001036831
0.8,-2.4,1.2421999999999995e-06,0.0001259886999999999
0.9,-2.4,0.0007610517773552148,2.5460608696359477e-08
1.0,-2.4,1.867000000000001e-06,0.00017899299999999977
1.1,-2.4,2.258999999999998e-06,0.00021073519999999997
1.2000000000000002,-2.4,2.729599999999998e-06,0.00023777549999999987
1.3,-2.4,2144.286082714346,8.861492268480026e-05
1.4000000000000001,-2.4,0.00015162066117999044,1.537696006029505e-08
1.5,-2.4,4.590400000000003e-06,0.00036507279999999976
1.6,-2.4,5.396399999999997e-06,0.0004162836999999996
1.7000000000000002,-2.4,14.038152488235923,14.41547318688846
1.8,-2.4,7.333799999999997e-06,0.0005302723999999995
1.9000000000000001,-2.4,0.007949688460853694,4.293283619564578e-11
2.0,-2.4,9.8328e-06,0.0006821915999999995
2.1,-2.4,1.1281999999999998e-05,0.0007577394999999996
2.2,-2.4,1.3121999999999997e-05,0.0008373233999999991
2.3000000000000003,-2.4,1.4916000000000011e-05,0.0009164276999999995
2.4000000000000004,-2.4,1.701599999999999e-05,0.0010058579999999992
2.5,-2.4,1.9218000000000008e-05,0.0010937339999999994
2.6,-2.4,2.1578e-05,0.0011893779999999985
2.7,-2.4,2.4181999999999993e-05,0.0012888029999999994
2.8000000000000003,-2.4,2.695800000000001e-05,0.001387035999999999
2.9000000000000004,-2.4,5.188039826669986e-06,0.004161897669946505
3.0,-2.4,3.2922e-05,0.0016016119999999988
3.1,-2.4,3.630800000000001e-05,0.0017114449999999983
3.2,-2.4,3.9999999999999996e-05,0.0018281999999999981
3.3000000000000003,-2.4,3.921965954131265e-05,4.150828607486412e-08
3.4000000000000004,-2.4,4.6384000000000036e-05,0.0020680609999999986
3.5,-2.4,5.0322000000000024e-05,0.0021927819999999973
3.6,-2.4,5.4733999999999974e-05,0.0023186359999999985
3.7,-2.4,5.9298000000000014e-05,0.0024431049999999975
3.8000000000000003,-2.4,0.0022634426873188586,1.5243587817880704e-06
3.9000000000000004,-2.4,2.1966930110554696e-08,2.1486139136639794e-07
4.0,-2.4,7.457000000000003e-05,0.0028389059999999974
4.1000000000000005,-2.4,8.002600000000006e-05,0.002976170999999998
4.2,-2.4,8.572799999999995e-05,0.003110362999999997
4.3,-2.4,9.169800000000008e-05,0.0032517749999999962
4.4,-2.4,9.779999999999998e-05,0.0033918799999999956
4.5,-2.4,0.00010557400000000003,0.0035314389999999965
4.6000000000000005,-2.4,0.00011097999999999992,0.0036780199999999963
4.7,-2.4,230.29820125460847,102.91976534970203
4.800000000000001,-2.4,0.00012760000000000004,0.003968579999999998
4.9,-2.4,0.00013523999999999999,0.004117159999999996
5.0,-2.4,0.0001429199999999999,0.004268249999999998
5.1000000000000005,-2.4,0.6246193565679876,1.665547699182632e-09
5.2,-2.4,0.00015882,0.004563709999999997
5.300000000000001,-2.4,0.00016691999999999995,0.004709029999999998
5.4,-2.4,0.0001752200000000001,0.0048689199999999945
5.5,-2.4,0.0001836000000000001,0.005021839999999997
5.6000000000000005,-2.4,0.0001929200000000001,0.005123879999999997
5.7,-2.4,0.0002018200000000001,0.005325319999999995
5.800000000000001,-2.4,0.00021077999999999993,0.0054888899999999945
5.9,-2.4,0.0002166200000000001,0.005647359999999997
6.0,-2.4,1.9101096573504717e-09,0.16055172932309333
6.1000000000000005,-2.4,0.0002392599999999998,0.0059636099999999925
6.2,-2.4,0.0002493600000000001,0.006126159999999995
6.300000000000001,-2.4,0.0002598399999999999,0.006280109999999992
6.4,-2.4,0.00027056,0.006442379999999995
6.5,-2.4,2.7981192136057835e-09,1.9231235104762393e-09
6.6000000000000005,-2.4,0.0002910199999999999,0.006753919999999995
6.7,-2.4,0.00030230000000000003,0.006918519999999994
6.800000000000001,-2.4,0.00031309999999999986,0.007076759999999995
6.9,-2.4,0.0003243199999999998,0.00724191999999999
7.0,-2.4,0.00033612,0.0073989199999999955
7.1000000000000005,-2.4,1.7879200940302365e-09,7.298792876780412e-15
7.2,-2.4,0.0003591199999999999,0.007728139999999989
7.300000000000001,-2.4,0.0003712200000000001,0.007891989999999995
7.4,-2.4,0.0003833800000000001,0.008056069999999993
7.5,-2.4,0.00039549999999999996,0.008211309999999994
7.6000000000000005,-2.4,0.0004084599999999999,0.008368249999999989
7.7,-2.4,0.00042053999999999995,0.00853696999999999
7.800000000000001,-2.4,0.0004328199999999999,0.008707599999999994
7.9,-2.4,1464794.3483498076,29064.36320580543
8.0,-2.4,0.0004601000000000001,0.009014139999999992
8.1,-2.4,0.0004735600000000001,0.009170099999999992
8.200000000000001,-2.4,0.0004860399999999998,0.009338119999999995
8.3,-2.4,0.00049992,0.00949463999999999
8.4,-2.4,0.0005131799999999999,0.009654269999999989
8.5,-2.4,0.0005263199999999998,0.009810799999999995
8.6,-2.4,0.0005406799999999998,0.009968239999999988
8.700000000000001,-2.4,0.0005548599999999998,0.010113099999999993
8.8,-2.4,2.7575014171441723e-09,0.0037325053949119336
8.9,-2.4,0.0005821,0.010421999999999989
9.0,-2.4,0.00059674,0.010582199999999991
9.1,-2.4,0.0006119000000000001,0.01072729999999999
9.200000000000001,-2.4,0.0006258399999999997,0.010879099999999992
9.3,-2.4,0.00011260277939090036,254.70271467587034
9.4,-2.4,0.0006563999999999999,0.011181499999999988
9.5,-2.4,0.00067076,0.011329899999999993
9.600000000000001,-2.4,0.0006849000000000001,0.011482899999999989
9.700000000000001,-2.4,0.0007001800000000002,0.011624299999999987
9.8,-2.4,5.380581305984545e-11,149.30180262385124
9.9,-2.4,0.0007302799999999999,0.011918799999999985
10.0,-2.4,0.0007462999999999997,0.012065599999999989
10.100000000000001,-2.4,1.0216978192088711e-05,0.46745229708315533
10.200000000000001,-2.4,0.0007757999999999998,0.012345899999999986
10.3,-2.4,0.0007912600000000003,0.012476599999999985
10.4,-2.4,0.0008066400000000003,0.012611399999999986
10.5,-2.4,0.0008222200000000001,0.012762999999999991
10.600000000000001,-2.4,0.0008368399999999999,0.012893899999999993
10.700000000000001,-2.4,0.7679629087371239,61.66398980409528
10.8,-2.4,0.0008687200000000001,0.013165699999999983
10.9,-2.4,0.0008832799999999999,0.013294799999999987
11.0,-2.4,0.0008993399999999999,0.01343829999999999
11.100000000000001,-2.4,0.07602314872834855,0.05514377653265068
11.200000000000001,-2.4,1.4523721551044867e-05,6720.494106170352
11.3,-2.4,0.0009454199999999999,0.01382049999999999
11.4,-2.4,0.0009611799999999997,0.013968199999999995
11.5,-2.4,0.0009770400000000002,0.014080399999999983
11.600000000000001,-2.4,16.74854929000787,1817.5189264886067
11.700000000000001,-2.4,0.0010072400000000002,0.014330199999999986
11.8,-2.4,0.0010225800000000001,0.014448899999999985
11.9,-2.4,0.0010374799999999997,0.014583999999999984
12.0,-2.4,0.23544903020070468,7.037449874267076e-07
12.100000000000001,-2.4,0.0010692000000000004,0.014834499999999994
12.200000000000001,-2.4,0.0010866000000000005,0.01495509999999999
12.3,-2.4,0.011366418201650975,1.4829840174643923e-07
12.4,-2.4,0.0011143999999999995,0.015178999999999982
12.5,-2.4,0.0011312000000000002,0.015298599999999992
12.600000000000001,-2.4,261.611855264743,1.6044892927965633
12.700000000000001,-2.4,0.0011629999999999995,0.015519799999999986
12.8,-2.4,0.0011764,0.01564279999999999
12.9,-2.4,0.0011902,0.01574169999999999
13.0,-2.4,0.0012068000000000003,0.015854499999999987
13.100000000000001,-2.4,45.65330251856645,21.006552690721904
13.200000000000001,-2.4,0.0012364000000000003,0.01609239999999998
13.3,-2.4,0.0012526000000000004,0.01619369999999998
13.4,-2.4,8654107.540305706,0.00012881498696142938
13.5,-2.4,0.0012816000000000001,0.016404299999999983
13.600000000000001,-2.4,0.0012960000000000005,0.01649419999999999
13.700000000000001,-2.4,0.0013149999999999998,0.01661239999999998
13.8,-2.4,0.0013259999999999995,0.016723299999999983
13.9,-2.4,0.0013405999999999995,0.016800499999999982
14.0,-2.4,2.9482854448152036e-08,0.00040606911418088226
14.100000000000001,-2.4,0.014121210877078669,1.2313005762753473e-05
14.200000000000001,-2.4,0.00047806142598587613,0.01357497282958086
14.3,-2.4,0.0013988,0.01720189999999999
14.4,-2.4,0.0014146000000000002,0.017298999999999985
14.5,-2.4,0.0014267999999999996,0.017395899999999978
14.600000000000001,-2.4,0.0014422000000000003,0.017488999999999987
14.700000000000001,-2.4,0.0014577999999999998,0.017577699999999977
14.8,-2.4,6.731206386720121e-05,901.3184669784283
14.9,-2.4,0.0014824000000000005,0.017756899999999975
15.0,-2.4,4.099102166652988e-06,2.0043725331658838e-05
15.100000000000001,-2.4,0.0015127999999999997,0.017941999999999982
15.200000000000001,-2.4,0.0015258000000000005,0.018039599999999982
15.3,-2.4,0.0015393999999999996,0.018124199999999983
15.4,-2.4,0.0015533999999999997,0.018224399999999984
15.5,-2.4,0.0015676000000000006,0.018283399999999988
15.600000000000001,-2.4,0.0015813999999999995,0.01836229999999998
15.700000000000001,-2.4,0.0005610175756210991,6.484795621885916e-05
15.8,-2.4,0.860280363526609,3.181365574700737e-05
15.9,-2.4,0.0016222000000000003,0.018630799999999986
16.0,-2.4,0.0016338000000000006,0.01870699999999999
16.1,-2.4,0.0016440000000000003,0.01878379999999998
16.2,-2.4,0.0016601999999999993,0.018869299999999985
16.3,-2.4,0.0016719999999999997,0.01895149999999998
16.400000000000002,-2.4,0.0016866,0.01901469999999998
16.5,-2.4,0.0016972000000000005,0.019100999999999983
16.6,-2.4,0.0017102000000000007,0.019191899999999984
16.7,-2.4,0.0017236000000000003,0.01926649999999998
16.8,-2.4,0.0017363999999999997,0.019333099999999985
16.900000000000002,-2.4,17.871427363347543,2.168580496288984e-10
17.0,-2.4,0.7260564443350266,288.93921975120287
17.1,-2.4,0.015232089917703135,18.16397688404411
17.2,-2.4,0.0017861999999999993,0.01963629999999998
17.3,-2.4,0.0018016,0.01971949999999998
17.400000000000002,-2.4,0.0018125999999999993,0.01980129999999998
17.5,-2.4,0.0018237999999999996,0.01985419999999998
17.6,-2.4,0.0018359999999999997,0.01992209999999998
17.7,-2.4,356485429.62961364,32.150818061956066
17.8,-2.4,0.0018600000000000003,0.020076399999999984
17.900000000000002,-2.4,0.0018735999999999991,0.020135499999999983
18.0,-2.4,0.0018839999999999994,0.020219199999999986
18.1,-2.4,7.657933256005561e-11,2.9662526377214383e-09
18.2,-2.4,0.0019093999999999997,0.02035139999999998
18.3,-2.4,0.0019187999999999998,0.02042649999999998
18.400000000000002,-2.4,0.0019314000000000002,0.020484599999999985
18.5,-2.4,622172693317.8464,7.119697188773267e-06
18.6,-2.4,780.8604129913431,1.2070767045215695e-07
18.7,-2.4,0.0019654,0.02067999999999998
18.8,-2.4,0.0019757999999999998,0.020741399999999986
18.900000000000002,-2.4,76077.25958282025,2.0753753319154273e-09
19.0,-2.4,0.001998799999999999,0.020864099999999986
19.1,-2.4,0.0020109999999999993,0.020946999999999983
19.200000000000003,-2.4,0.002021,0.021014399999999985
19.3,-2.4,0.0020306,0.021064299999999984
19.400000000000002,-2.4,3.457244645014494,0.3020943436757907
19.5,-2.4,0.0020550000000000004,0.02119459999999998
19.6,-2.4,0.0020650000000000004,0.021254599999999978
19.700000000000003,-2.4,2.0331652734180916e-06,0.0086969161561978
19.8,-2.4,0.0020846,0.02137699999999998
19.900000000000002,-2.4,0.00012323545522517057,1.4624733290702447e-07
20.0,-2.4,0.0021035999999999997,0.021480099999999978
0.0,-2.3,8.319999999999988e-09,1.126580000000005e-06
0.1,-2.3,4.606600000000003e-06,0.0003784853000000019
0.2,-2.3,6.3614000000000015e-06,0.0005144826000000025
0.30000000000000004,-2.3,8.280599999999998e-06,0.0006605297000000036
0.4,-2.3,1.0596e-05,0.0008101751000000044
0.5,-2.3,1.3522e-05,0.000970984700000005
0.6000000000000001,-2.3,1.3143156997360125e-07,9.226806697054848e-12
0.7000000000000001,-2.3,5.7235630162180134e-09,0.011075078627443771
0.8,-2.3,2.5273999999999985e-05,0.001543289000000007
0.9,-2.3,3.0268e-05,0.0017614730000000095
1.0,-2.3,3.591599999999998e-05,0.0019965650000000096
1.1,-2.3,4.229200000000003e-05,0.0022418050000000116
1.2000000000000002,-2.3,3.7926983438426076e-11,5.970450831491182e-06
1.3,-2.3,0.01821668189548751,4.515947372333825e-05
1.4000000000000001,-2.3,6.399999999999996e-05,0.0030582310000000154
1.5,-2.3,0.0003600851321934266,2.9493667886600448
1.6,-2.3,8.361799999999994e-05,0.0036521180000000176
1.7000000000000002,-2.3,9.459999999999991e-05,0.0039620690000000194
1.8,-2.3,0.00010655399999999992,0.004280831000000021
1.9000000000000001,-2.3,0.00011971999999999992,0.004515392000000021
2.0,-2.3,0.00013711999999999996,0.004914436000000024
2.1,-2.3,0.00015234000000000005,0.005172590000000022
2.2,-2.3,0.24390818229330538,0.015610817450967701
2.3000000000000003,-2.3,3.2144369069252998e-09,265.28913220954655
2.4000000000000004,-2.3,0.00020237999999999986,0.006288920000000026
2.5,-2.3,0.00022011999999999997,0.006647910000000026
2.6,-2.3,0.00023943999999999986,0.006988110000000031
2.7,-2.3,0.0002595400000000002,0.0073440900000000305
2.8000000000000003,-2.3,0.00027941999999999995,0.007685210000000035
2.9000000000000004,-2.3,0.0003005800000000001,0.00803639000000003
3.0,-2.3,0.03465716317993956,0.0001918736605918723
3.1,-2.3,0.00034516000000000006,0.008757460000000036
3.2,-2.3,0.00036886000000000015,0.00910600000000004
3.3000000000000003,-2.3,0.00027394753566319666,0.0929206912215341
3.4000000000000004,-2.3,0.0004176,0.009807080000000037
3.5,-2.3,0.00044296,0.010154390000000044
3.6,-2.3,1.0675715497115328,0.0032688634475013262
3.7,-2.3,0.0004940199999999999,0.010845510000000044
3.8000000000000003,-2.3,0.0005196599999999998,0.01119614000000004
3.9000000000000004,-2.3,0.0005474599999999999,0.011524990000000047
4.0,-2.3,0.00057492,0.011862150000000043
4.1000000000000005,-2.3,0.00060304,0.012194870000000049
4.2,-2.3,0.0006305799999999998,0.012531360000000045
4.3,-2.3,0.00065964,0.012848510000000044
4.4,-2.3,0.00068848,0.013185000000000044
4.5,-2.3,2.5825571411486675e-08,8.094802725292381e-07
4.6000000000000005,-2.3,0.0007474799999999998,0.013847100000000053
4.7,-2.3,0.0007779799999999996,0.014159000000000055
4.800000000000001,-2.3,0.0008077200000000002,0.01446200000000005
4.9,-2.3,0.0008385600000000002,0.01478780000000005
5.0,-2.3,12.507423844366704,119.1946284791308
5.1000000000000005,-2.3,638.8763872273278,401.9699721064679
5.2,-2.3,5.899016347948951e-09,319.2134786103014
5.300000000000001,-2.3,0.00096138,0.016046400000000065
5.4,-2.3,0.0009951600000000001,0.01634590000000006
5.5,-2.3,0.3180373819345445,7.637450287783038e-15
5.6000000000000005,-2.3,17.796477907086945,0.5550653590155543
5.7,-2.3,0.0010907999999999998,0.017277900000000065
5.800000000000001,-2.3,0.0011249999999999997,0.01759010000000006
5.9,-2.3,86.38518533512357,0.007564860472915002
6.0,-2.3,0.0011910000000000002,0.018168600000000056
6.1000000000000005,-2.3,0.0012250000000000002,0.018458700000000057
6.2,-2.3,0.0012594,0.018747200000000065
6.300000000000001,-2.3,0.0012919999999999995,0.019035800000000064
6.4,-2.3,0.0013264,0.01931320000000007
6.5,-2.3,0.0013481999999999997,0.019587500000000067
6.6000000000000005,-2.3,0.14954288960101245,10756.944928257888
6.7,-2.3,0.0006761889666349677,27.611563364057865
6.800000000000001,-2.3,0.0014608000000000004,0.020429500000000062
6.9,-2.3,0.0014960000000000002,0.020681400000000065
7.0,-2.3,0.0015296000000000003,0.020957400000000063
7.1000000000000005,-2.3,0.0015660000000000006,0.02122350000000007
7.2,-2.3,0.0016002000000000002,0.02150340000000007
7.300000000000001,-2.3,0.0016354000000000006,0.02164990000000007
7.4,-2.3,0.0016707999999999998,0.021985100000000066
7.5,-2.3,0.0017046000000000001,0.022242500000000068
7.6000000000000005,-2.3,0.0017385999999999997,0.02247770000000007
7.7,-2.3,0.0017752000000000006,0.022735300000000073
7.800000000000001,-2.3,3.824809878614696e-05,3941.0603891005426
7.9,-2.3,0.0018433999999999998,0.023191000000000066
8.0,-2.3,0.0018793999999999994,0.02342150000000007
8.1,-2.3,0.0019138000000000002,0.02366420000000007
8.200000000000001,-2.3,0.0019501999999999992,0.02390380000000007
8.3,-2.3,0.0019850000000000002,0.02412940000000007
8.4,-2.3,0.00202,0.024331100000000074
8.5,-2.3,0.0020548,0.024564400000000073
8.6,-2.3,436.36119307742734,0.025379349667258237
8.700000000000001,-2.3,1.357132465605046e-08,2.4610217640070086e-05
8.8,-2.3,0.002158000000000001,0.025184600000000074
8.9,-2.3,0.0021914000000000005,0.025419500000000077
9.0,-2.3,0.0022284000000000006,0.02561630000000007
9.1,-2.3,0.09957794324238485,5621317941.7439375
9.200000000000001,-2.3,0.002295800000000001,0.025994800000000068
9.3,-2.3,0.0023316,0.026201700000000074
9.4,-2.3,0.002364,0.02638600000000007
9.5,-2.3,4.447377046545768e-07,0.37860183846458983
9.600000000000001,-2.3,0.002432600000000001,0.026786500000000074
9.700000000000001,-2.3,3.166405750245055e-05,0.01320559994208072
9.8,-2.3,2000484.333731,0.5376260336592131
9.9,-2.3,15.951621546228127,92.92929276847744
10.0,-2.3,7.803024256024871e-10,1.5372470321512175e-05
10.100000000000001,-2.3,0.0025975999999999994,0.02767810000000007
10.200000000000001,-2.3,0.0118946913126683,0.003593032174260916
10.3,-2.3,0.0026620000000000003,0.02801870000000007
10.4,-2.3,0.0026942000000000003,0.028203800000000077
10.5,-2.3,0.0003290143912407737,0.24490845202539707
10.600000000000001,-2.3,0.0027598000000000006,0.028545800000000073
10.700000000000001,-2.3,0.002790999999999999,0.028700000000000073
10.8,-2.3,0.002823999999999999,0.02886240000000007
10.9,-2.3,4.574484744977863e-06,0.13371025680000007
11.0,-2.3,0.0028886000000000007,0.029174300000000087
11.100000000000001,-2.3,0.0029206,0.02935770000000007
11.200000000000001,-2.3,0.00023977500595204196,1.2255063769754887e-07
11.3,-2.3,0.0029808,0.029657900000000077
11.4,-2.3,0.003015400000000001,0.029796100000000075
11.5,-2.3,0.003042999999999999,0.02995180000000008
11.600000000000001,-2.3,0.0030733999999999987,0.030119500000000077
11.700000000000001,-2.3,0.0031042,0.030236800000000078
11.8,-2.3,0.0031329999999999995,0.03038310000000008
11.9,-2.3,0.0031653999999999988,0.03054260000000008
12.0,-2.3,0.0031925999999999986,0.030695000000000076
12.100000000000001,-2.3,1.2882058894139046e-05,2157321.1761788526
12.200000000000001,-2.3,0.003255800000000001,0.03093400000000007
12.3,-2.3,0.003281600000000001,0.031068000000000075
12.4,-2.3,0.0033122000000000013,0.03121700000000008
12.5,-2.3,0.0033418,0.03135800000000008
12.600000000000001,-2.3,0.0033689999999999987,0.03146600000000008
12.700000000000001,-2.3,4.248856981860869e-09,34.29391589740521
12.8,-2.3,0.003428399999999999,0.03171200000000008
12.9,-2.3,80.66523184066325,2.2307359285065003
13.0,-2.3,0.003482599999999999,0.03197500000000007
13.100000000000001,-2.3,0.0035112,0.03210600000000008
13.200000000000001,-2.3,0.0035413999999999997,0.03221100000000008
13.3,-2.3,0.0035676000000000015,0.032325000000000076
13.4,-2.3,0.0035947999999999996,0.03243300000000009
13.5,-2.3,0.00020380095422771856,8.643514494951811e-09
13.600000000000001,-2.3,0.0036463999999999993,0.032672000000000076
13.700000000000001,-2.3,0.0036758000000000008,0.03277400000000008
13.8,-2.3,0.003703800000000001,0.03291300000000008
13.9,-2.3,0.003724399999999999,0.033019000000000076
14.0,-2.3,0.003753799999999999,0.03311200000000007
14.100000000000001,-2.3,2.3707924889563337e-06,0.007319834091881084
14.200000000000001,-2.3,0.0038038,0.03334100000000009
14.3,-2.3,0.0038293999999999993,0.03344700000000008
14.4,-2.3,0.0038544,0.03355200000000008
14.5,-2.3,0.0038806000000000005,0.03364300000000008
14.600000000000001,-2.3,0.003904400000000001,0.03375400000000008
14.700000000000001,-2.3,0.003929200000000001,0.03383700000000008
14.8,-2.3,0.003955,0.03396800000000008
14.9,-2.3,0.0039774,0.034063000000000086
15.0,-2.3,0.0040014000000000004,0.03414700000000007
15.100000000000001,-2.3,5.082050335306259e-05,4.969195659423361e-09
15.200000000000001,-2.3,0.004051599999999999,0.03437500000000007
15.3,-2.3,0.004075200000000002,0.03445100000000008
15.4,-2.3,2.695290669635171e-12,456853.4983602124
15.5,-2.3,0.004118999999999999,0.034618000000000086
15.600000000000001,-2.3,0.004140800000000001,0.03471500000000007
15.700000000000001,-2.3,0.004166600000000001,0.03482000000000009
15.8,-2.3,0.004190199999999998,0.034925000000000074
15.9,-2.3,0.004212399999999999,0.03498800000000009
16.0,-2.3,0.14530837104301508,5.240779799455301e-08
16.1,-2.3,0.004255199999999999,0.03519400000000008
16.2,-2.3,0.0042784,0.03527600000000008
16.3,-2.3,0.0043008,0.035381000000000086
16.400000000000002,-2.3,0.0043196,0.035443000000000086
16.5,-2.3,0.14327099179754502,9.680712660050785e-05
16.6,-2.3,6.469019082771852e-07,31.605605641474895
16.7,-2.3,0.0043875999999999984,0.035706000000000085
16.8,-2.3,0.004407199999999998,0.03579400000000009
16.900000000000002,-2.3,0.004428800000000002,0.03586100000000009
17.0,-2.3,0.004448799999999998,0.03596500000000007
17.1,-2.3,0.004470799999999998,0.03603000000000008
17.2,-2.3,0.0044918,0.03611700000000009
17.3,-2.3,0.004513399999999998,0.03620600000000009
17.400000000000002,-2.3,0.004533999999999999,0.036269000000000086
17.5,-2.3,0.004551599999999999,0.03636800000000008
17.6,-2.3,0.004570600000000002,0.036456000000000086
17.7,-2.3,0.15228836994718647,0.05575036926115373
17.8,-2.3,0.004613399999999999,0.036597000000000095
17.900000000000002,-2.3,0.004631800000000001,0.036662000000000076
18.0,-2.3,0.004653400000000001,0.03674000000000008
18.1,-2.3,0.004671800000000002,0.03680400000000009
18.2,-2.3,0.004691800000000001,0.03686500000000009
18.3,-2.3,0.0047117999999999995,0.03694100000000008
18.400000000000002,-2.3,0.004730199999999999,0.03704400000000009
18.5,-2.3,0.004748400000000001,0.037099000000000076
18.6,-2.3,0.004766400000000001,0.03717500000000009
18.7,-2.3,0.004786200000000001,0.03724300000000008
18.8,-2.3,2.0597062021885786,0.00042070883918988143
18.900000000000002,-2.3,0.0048222000000000004,0.03742000000000008
19.0,-2.3,0.0048395999999999995,0.03747400000000009
19.1,-2.3,0.0048616,0.03753400000000009
19.200000000000003,-2.3,0.004880399999999998,0.03760400000000008
