Trial,total_error,error_id,error_gm,Parameters
10,0.07585155229864787,0.0586086969521452,0.09309440764515055,"{'RTH0': 31.869059322347336, 'VOFF': -1.9995839597543894, 'NFACTOR': 0.5099842446794695, 'U0': 0.2779041510948183, 'UA': 1.8912957760648734e-07, 'UB': 3.6851706880626196e-20, 'VSAT': 218384.6642896025, 'LAMBDA': 0.0023339725681826703, 'UTE': -0.25108354891719487, 'ETA0': 0.0500599160064958, 'VDSCALE': 4.856378322622094, 'CDSCD': 0.05920522792834916, 'RSC': 0.0003016306219764149, 'RDC': 0.0002039117420241913, 'DELTA': 3.3285460413941257, 'THESAT': 1.501018509841439, 'NJGD': 12.460184818717712, 'RNJGD': 20.120063016227974, 'IGDDIO': 8.447933817555374, 'RIGDDIO': 4.239911568731573e-08, 'NJGS': 14.007715889852902, 'RNJGS': 9.976859487347781, 'IGSDIO': 4.153997530384966, 'RIGSDIO': 2.8822879408818934e-08, 'VSATACCS': 15402.967695146986, 'NS0ACCS': 8.062721312897884e+17, 'NS0ACCD': 5.847981451278811e+19, 'U0ACCS': 0.14051615429272477, 'U0ACCD': 0.06101099691267063, 'MEXPACCS': 2.0002690170911097, 'MEXPACCD': 3.326192753428574, 'IMIN': 2.7842881352355455e-14, 'GDSMIN': 2.946598030471218e-07, 'UTES': -9.854269261060965, 'UTED': -17.44992056117187}"
11,0.017928693650694723,0.019903554149019932,0.01595383315236951,"{'RTH0': 31.858991384176623, 'VOFF': -1.9835204485918039, 'NFACTOR': 0.4505694272671839, 'U0': 0.26166301787305984, 'UA': 1.1301278578582864e-07, 'UB': 3.352066297939943e-20, 'VSAT': 209538.49807723606, 'LAMBDA': 0.0024180243228371138, 'UTE': -0.3596891834542656, 'ETA0': 0.054685137003025124, 'VDSCALE': 4.716275486486445, 'CDSCD': 0.052970833963550255, 'RSC': 0.00037643010341593383, 'RDC': 0.00033051915185844144, 'DELTA': 3.316166067434668, 'THESAT': 1.3018417282717287, 'NJGD': 9.484684643834171, 'RNJGD': 23.63926361372916, 'IGDDIO': 8.677847624430415, 'RIGDDIO': 3.795786515146207e-08, 'NJGS': 15.428704334484937, 'RNJGS': 8.690092216176891, 'IGSDIO': 4.680703394082815, 'RIGSDIO': 4.983780611309451e-08, 'VSATACCS': 24331.945407266456, 'NS0ACCS': 4.645627777949241e+19, 'NS0ACCD': 1.820748303859244e+20, 'U0ACCS': 0.1493254713337007, 'U0ACCD': 0.09087112505415733, 'MEXPACCS': 2.7140364759544093, 'MEXPACCD': 2.1910538236280543, 'IMIN': 4.2782162455590924e-14, 'GDSMIN': 9.970870888398377e-07, 'UTES': -8.818774601730329, 'UTED': -15.880024631807384}"
12,0.0459038655986861,0.03590106570321577,0.05590666549415644,"{'RTH0': 31.968790625193044, 'VOFF': -1.9513575879286158, 'NFACTOR': 0.49080513902239664, 'U0': 0.2759724235699024, 'UA': 1.6567618888214882e-07, 'UB': 3.2076957195863567e-20, 'VSAT': 187753.7599937127, 'LAMBDA': 0.0023461173685612, 'UTE': -0.41374138526804827, 'ETA0': 0.05116362679445714, 'VDSCALE': 5.157334399000102, 'CDSCD': 0.04597958104399504, 'RSC': 0.0006093950283267908, 'RDC': 0.000492574859224464, 'DELTA': 3.893643030863089, 'THESAT': 1.265206085459918, 'NJGD': 9.868329042970576, 'RNJGD': 21.44779855670532, 'IGDDIO': 8.204051876257648, 'RIGDDIO': 3.215721456113003e-08, 'NJGS': 15.8368331485945, 'RNJGS': 8.417610725131306, 'IGSDIO': 5.040136564399469, 'RIGSDIO': 4.847594020399331e-08, 'VSATACCS': 23257.500748043327, 'NS0ACCS': 2.4955386692353946e+18, 'NS0ACCD': 2.742967787254683e+21, 'U0ACCS': 0.13354344725142775, 'U0ACCD': 0.08686959216470892, 'MEXPACCS': 2.3782864251251445, 'MEXPACCD': 2.882288873251161, 'IMIN': 1.5959743220741946e-13, 'GDSMIN': 3.5008591137394617e-07, 'UTES': -8.805550422861977, 'UTED': -15.847313471881936}"
13,0.11235292707680404,0.10849630257779636,0.11620955157581173,"{'RTH0': 31.72091036139026, 'VOFF': -1.9854036339467682, 'NFACTOR': 0.5152486710788384, 'U0': 0.26711566337955095, 'UA': 3.6242411353329875e-07, 'UB': 4.293044362845969e-20, 'VSAT': 188709.2485073781, 'LAMBDA': 0.0014589809826713364, 'UTE': -0.1849111402401976, 'ETA0': 0.04634924716987339, 'VDSCALE': 5.5989097063710735, 'CDSCD': 0.05403449972776101, 'RSC': 0.00040207294349773, 'RDC': 0.00029164691459965107, 'DELTA': 2.9670039455255184, 'THESAT': 1.464179446906557, 'NJGD': 8.409080043945734, 'RNJGD': 29.948128499985003, 'IGDDIO': 8.954656846640754, 'RIGDDIO': 4.785097895860181e-08, 'NJGS': 14.574063529864288, 'RNJGS': 5.055111978585153, 'IGSDIO': 6.133141789796713, 'RIGSDIO': 4.2637653994698556e-08, 'VSATACCS': 22731.279905340125, 'NS0ACCS': 3.7727593994335216e+19, 'NS0ACCD': 1.875355770746831e+21, 'U0ACCS': 0.15503760875828776, 'U0ACCD': 0.09943337772554209, 'MEXPACCS': 3.054830086762245, 'MEXPACCD': 2.3623956326569924, 'IMIN': 4.3072463010598756e-13, 'GDSMIN': 2.868079553474145e-07, 'UTES': -8.228774102848362, 'UTED': -16.808621648664545}"
14,0.07792793926252914,0.06172910835459698,0.09412677017046131,"{'RTH0': 31.504411925541643, 'VOFF': -1.9916670312094051, 'NFACTOR': 0.48707261085649434, 'U0': 0.2582116234439157, 'UA': 1.7394130809453514e-07, 'UB': 2.976257096643536e-20, 'VSAT': 208764.73130665644, 'LAMBDA': 0.0026185488376660906, 'UTE': -0.4343062835338375, 'ETA0': 0.05873311179897196, 'VDSCALE': 4.107603380651583, 'CDSCD': 0.05820059477632124, 'RSC': 0.0003338140577328969, 'RDC': 0.0004603236480420177, 'DELTA': 3.7925976379994437, 'THESAT': 1.6604242316383344, 'NJGD': 7.5298502140625905, 'RNJGD': 24.723242317427363, 'IGDDIO': 8.904551132332625, 'RIGDDIO': 2.5989756300718175e-08, 'NJGS': 15.983949828401936, 'RNJGS': 9.714632402507803, 'IGSDIO': 6.00378364883082, 'RIGSDIO': 2.986452206591682e-08, 'VSATACCS': 17305.25239495976, 'NS0ACCS': 3.5867888920438518e+19, 'NS0ACCD': 5.828323233048224e+20, 'U0ACCS': 0.17816020522579784, 'U0ACCD': 0.06701187062367353, 'MEXPACCS': 2.663708211725152, 'MEXPACCD': 3.1315729905339804, 'IMIN': 1.8294802436441953e-13, 'GDSMIN': 8.303554036000265e-07, 'UTES': -6.940182538757336, 'UTED': -16.10734191894386}"
15,0.006082782459210749,0.006207651245117137,0.005957913673304361,"{'RTH0': 32.249978060550895, 'VOFF': -1.969396135553461, 'NFACTOR': 0.4587818857951902, 'U0': 0.27891297191964415, 'UA': 1.1409648510867454e-07, 'UB': 2.415451781932145e-20, 'VSAT': 208263.530704119, 'LAMBDA': 0.00209401951661436, 'UTE': -0.9634530849070142, 'ETA0': 0.052241674151080636, 'VDSCALE': 4.511752804280056, 'CDSCD': 0.04853937778820338, 'RSC': 0.0005927675237569423, 'RDC': 0.000581489336332962, 'DELTA': 2.990481356099094, 'THESAT': 1.1828154889071696, 'NJGD': 10.089997066704893, 'RNJGD': 22.18151759703737, 'IGDDIO': 8.325017497967227, 'RIGDDIO': 7.835020070337875e-08, 'NJGS': 12.53325251052709, 'RNJGS': 6.873078334798066, 'IGSDIO': 4.0352415497432546, 'RIGSDIO': 4.5130734057048433e-08, 'VSATACCS': 24957.032676177347, 'NS0ACCS': 8.342369658528788e+18, 'NS0ACCD': 1.6581701975200996e+21, 'U0ACCS': 0.11744660135732016, 'U0ACCD': 0.09147096883446773, 'MEXPACCS': 2.345872754017842, 'MEXPACCD': 2.726979221249087, 'IMIN': 1.3179271259754035e-13, 'GDSMIN': 4.5423820692130744e-07, 'UTES': -9.332623921432083, 'UTED': -15.0564161783208}"
16,0.07401964211653167,0.06208512866792739,0.08595415556513596,"{'RTH0': 32.16186274520379, 'VOFF': -1.9769167857633805, 'NFACTOR': 0.49696544532192277, 'U0': 0.2708226796942555, 'UA': 2.064619561461919e-07, 'UB': 4.938731569588816e-20, 'VSAT': 191641.59134708325, 'LAMBDA': 0.00157965781108725, 'UTE': -0.31243693292002794, 'ETA0': 0.04735172145400176, 'VDSCALE': 5.002444021010053, 'CDSCD': 0.04402538895410572, 'RSC': 0.0004594826046342037, 'RDC': 0.0002816183589898166, 'DELTA': 2.8870017566998034, 'THESAT': 1.3421240823435747, 'NJGD': 9.17627779275253, 'RNJGD': 27.103189858132794, 'IGDDIO': 7.954734420839854, 'RIGDDIO': 3.069670154417554e-08, 'NJGS': 14.852757016305912, 'RNJGS': 8.172575039536142, 'IGSDIO': 5.071972711022914, 'RIGSDIO': 3.390278812811855e-08, 'VSATACCS': 22043.340819955207, 'NS0ACCS': 3.526343253038514e+19, 'NS0ACCD': 4.930620809525877e+20, 'U0ACCS': 0.1451116784552545, 'U0ACCD': 0.08102393457751854, 'MEXPACCS': 3.3066340820489435, 'MEXPACCD': 3.525375375771075, 'IMIN': 4.451997873766228e-13, 'GDSMIN': 2.2138523961148615e-08, 'UTES': -8.394401095756, 'UTED': -15.75984229548194}"
17,0.029661975709277047,0.01975157938371772,0.03957237203483638,"{'RTH0': 31.962015916331026, 'VOFF': -1.9550459814293188, 'NFACTOR': 0.515932566572511, 'U0': 0.26320680322084394, 'UA': 1.5317019053251825e-07, 'UB': 2.273469862104602e-20, 'VSAT': 224127.36057310534, 'LAMBDA': 0.0021132707317056353, 'UTE': -0.49964732217632535, 'ETA0': 0.05582729351978065, 'VDSCALE': 5.342867180129118, 'CDSCD': 0.051291971615806474, 'RSC': 0.00024741345180206243, 'RDC': 0.0004065919036956575, 'DELTA': 3.6859873545723065, 'THESAT': 1.1553551082861606, 'NJGD': 8.756434485290873, 'RNJGD': 24.80747382427718, 'IGDDIO': 9.837737925718027, 'RIGDDIO': 1.9830642852878595e-08, 'NJGS': 14.041445694939197, 'RNJGS': 9.402109868786088, 'IGSDIO': 4.604375949371116, 'RIGSDIO': 2.6239079439499578e-08, 'VSATACCS': 18386.96770385115, 'NS0ACCS': 8.17288707271016e+18, 'NS0ACCD': 1.47119271819721e+21, 'U0ACCS': 0.17936229548256552, 'U0ACCD': 0.0645863027742552, 'MEXPACCS': 2.8840794167840706, 'MEXPACCD': 2.272098310765873, 'IMIN': 7.36065383342719e-13, 'GDSMIN': 1.8567906731307943e-07, 'UTES': -9.231178971146083, 'UTED': -17.41720060407594}"
18,0.1076816105367532,0.10475242022371428,0.1106108008497921,"{'RTH0': 31.72751069998475, 'VOFF': -1.9674137552934803, 'NFACTOR': 0.4776152722480898, 'U0': 0.25151077870105254, 'UA': 3.535565730247984e-07, 'UB': 9.00428254848754e-20, 'VSAT': 181039.9426601019, 'LAMBDA': 0.0025404168994365185, 'UTE': -0.11535526037134508, 'ETA0': 0.05273803766246911, 'VDSCALE': 4.329584816026406, 'CDSCD': 0.057164124898564386, 'RSC': 0.0005302959144813668, 'RDC': 0.0005585254336410555, 'DELTA': 4.96055649598804, 'THESAT': 1.5663382772464656, 'NJGD': 11.328088172382166, 'RNJGD': 29.226608214341006, 'IGDDIO': 8.656949562769096, 'RIGDDIO': 4.799637818567085e-08, 'NJGS': 16.17807503157097, 'RNJGS': 7.611470666819151, 'IGSDIO': 7.48820862801481, 'RIGSDIO': 4.197683905772759e-08, 'VSATACCS': 16296.302146857433, 'NS0ACCS': 4.989790840716132e+19, 'NS0ACCD': 2.1159326557014912e+21, 'U0ACCS': 0.1556773194282953, 'U0ACCD': 0.0770079774319442, 'MEXPACCS': 2.366477530727438, 'MEXPACCD': 2.557374798705813, 'IMIN': 1.1860585984891504e-13, 'GDSMIN': 9.492640689673385e-07, 'UTES': -7.220644953889133, 'UTED': -17.065271905779532}"
19,0.04489204063086146,0.03443657397040554,0.055347507291317384,"{'RTH0': 31.898424951642852, 'VOFF': -1.9788083769039833, 'NFACTOR': 0.5020963765076507, 'U0': 0.2993228043965038, 'UA': 2.1882831307654714e-07, 'UB': 4.340191575232353e-20, 'VSAT': 194039.3424509092, 'LAMBDA': 0.0019202605349373496, 'UTE': -0.7737937739430777, 'ETA0': 0.04401341159079418, 'VDSCALE': 4.737261923974661, 'CDSCD': 0.040012251302732976, 'RSC': 0.00031199917622828455, 'RDC': 0.00026402799423371013, 'DELTA': 3.2627034462318365, 'THESAT': 1.0002363242240215, 'NJGD': 9.816586442309935, 'RNJGD': 27.21771446086707, 'IGDDIO': 9.059564520781972, 'RIGDDIO': 7.285534952259633e-08, 'NJGS': 15.242871151814906, 'RNJGS': 9.099133880693946, 'IGSDIO': 5.270646600835976, 'RIGSDIO': 3.270950108186979e-08, 'VSATACCS': 19363.957426155703, 'NS0ACCS': 2.99798681790789e+19, 'NS0ACCD': 3.066183832996672e+21, 'U0ACCS': 0.1703570731053384, 'U0ACCD': 0.08573619642820658, 'MEXPACCS': 3.011841300530601, 'MEXPACCD': 2.926932627622836, 'IMIN': 2.3804501658156373e-13, 'GDSMIN': 7.176548692720467e-07, 'UTES': -6.140967995039796, 'UTED': -16.592370490619626}"
20,0.043395422848704,0.034006890915630514,0.05278395478177748,"{'RTH0': 32.06819221189773, 'VOFF': -1.9921604486841598, 'NFACTOR': 0.5243865546319926, 'U0': 0.2813530573257654, 'UA': 1.3934107788355044e-07, 'UB': 6.495744368018701e-20, 'VSAT': 175068.7650823701, 'LAMBDA': 0.0014159474185354106, 'UTE': -0.4580657862205965, 'ETA0': 0.0486794842643002, 'VDSCALE': 5.70980270085191, 'CDSCD': 0.047813562917000604, 'RSC': 0.0006630409924160077, 'RDC': 0.0006655191921443491, 'DELTA': 3.5622482793803907, 'THESAT': 1.3744436118311978, 'NJGD': 9.297784853577195, 'RNJGD': 25.554469715365137, 'IGDDIO': 8.516654810230946, 'RIGDDIO': 3.640736977304365e-08, 'NJGS': 15.672662626371428, 'RNJGS': 6.651383655285133, 'IGSDIO': 5.885591244541409, 'RIGSDIO': 4.470425245055552e-08, 'VSATACCS': 21873.521860292425, 'NS0ACCS': 4.032184307266848e+19, 'NS0ACCD': 4.617206696385439e+20, 'U0ACCS': 0.10197071462928736, 'U0ACCD': 0.060632954576187045, 'MEXPACCS': 3.611906224502702, 'MEXPACCD': 3.224809547479815, 'IMIN': 3.6839100793563024e-13, 'GDSMIN': 3.655374150862858e-07, 'UTES': -7.729686149189096, 'UTED': -16.081294209694846}"
