Trial,total_error,error_id,error_gm,Parameters
1429,12.908589543567004,13.366642497577267,12.450536589556743,"{'RTH0': 31.654628386368326, 'VOFF': -2.084352534646524, 'NFACTOR': 0.47641066663151516, 'U0': 0.2948411755255995, 'UA': 4.4235137571601384e-08, 'UB': 1.9119649380410833e-20, 'VSAT': 208311.85944190025, 'LAMBDA': 0.0022214977542148254, 'UTE': -0.598945710019796, 'ETA0': 0.021002168939762093, 'VDSCALE': 5.672900495041591, 'CDSCD': 0.09323149015919087, 'RSC': 0.00011110073773279451, 'RDC': 0.0002969084054808798, 'DELTA': 3.307276616839751, 'THESAT': 2.242101851378793, 'NJGD': 14.868809581182768, 'RNJGD': 18.514182996844355, 'IGDDIO': 8.931746100670926, 'RIGDDIO': 2.8910981957332748e-08, 'NJGS': 18.394603307006616, 'RNJGS': 8.050749830781491, 'IGSDIO': 5.197358600149624, 'RIGSDIO': 2.913955768078312e-08, 'VSATACCS': 106486.68911692347, 'NS0ACCS': 4.08842099785889e+20, 'NS0ACCD': 5.341658179273496e+18, 'U0ACCS': 0.14740146570229504, 'U0ACCD': 0.193919705303864, 'MEXPACCS': 3.329948207078505, 'MEXPACCD': 2.1477998255553934, 'IMIN': 5.568167641599928e-13, 'GDSMIN': 9.846819275125272e-07, 'UTES': -7.977798068267002, 'UTED': -12.553762556923648}"
1430,12.93452453454795,13.356390438732994,12.512658630362905,"{'RTH0': 31.718818916800924, 'VOFF': -2.077358957032079, 'NFACTOR': 0.484004564062306, 'U0': 0.29408245974269426, 'UA': 6.108300048361712e-08, 'UB': 2.0162986303474103e-20, 'VSAT': 209324.4024796682, 'LAMBDA': 0.002288948155140745, 'UTE': -0.5805610954497773, 'ETA0': 0.020605809194435793, 'VDSCALE': 5.633962866678524, 'CDSCD': 0.09044072773671684, 'RSC': 0.00010543511020233633, 'RDC': 0.00029978089290409596, 'DELTA': 3.2564815406432044, 'THESAT': 2.223631452294086, 'NJGD': 14.792886142694368, 'RNJGD': 18.366557036220684, 'IGDDIO': 8.959863614022401, 'RIGDDIO': 2.7280979677969652e-08, 'NJGS': 18.45107416846902, 'RNJGS': 8.105117614087964, 'IGSDIO': 5.156812321901854, 'RIGSDIO': 2.8340608289545054e-08, 'VSATACCS': 107342.64996241263, 'NS0ACCS': 4.0412293069559425e+20, 'NS0ACCD': 5.00440669731247e+18, 'U0ACCS': 0.1482087693781325, 'U0ACCD': 0.1932880017023811, 'MEXPACCS': 3.26905462082081, 'MEXPACCD': 2.198172945898649, 'IMIN': 6.040926778892994e-13, 'GDSMIN': 9.60029630763697e-07, 'UTES': -8.197821440477911, 'UTED': -12.443475717981746}"
1431,12.914345412640195,13.383665063877034,12.445025761403356,"{'RTH0': 31.628531212590076, 'VOFF': -2.081286281248859, 'NFACTOR': 0.4931871209277682, 'U0': 0.29595491660021406, 'UA': 3.411747266883323e-08, 'UB': 2.173674801097389e-20, 'VSAT': 209977.17291448638, 'LAMBDA': 0.0021747787901569065, 'UTE': -0.5987913625598369, 'ETA0': 0.021106210377152834, 'VDSCALE': 5.563062221119353, 'CDSCD': 0.09203796040844589, 'RSC': 0.00010371936330706447, 'RDC': 0.0002938646643094788, 'DELTA': 3.1311842329370894, 'THESAT': 2.2477079475254285, 'NJGD': 14.931462766295912, 'RNJGD': 18.70978903273948, 'IGDDIO': 8.889389888372781, 'RIGDDIO': 2.810492405175438e-08, 'NJGS': 18.423645529027265, 'RNJGS': 8.23145491858323, 'IGSDIO': 5.335897634007457, 'RIGSDIO': 3.0628406218982725e-08, 'VSATACCS': 108039.7772095029, 'NS0ACCS': 3.9765054836872944e+20, 'NS0ACCD': 5.136174734384007e+18, 'U0ACCS': 0.14896172141201236, 'U0ACCD': 0.19372923238919876, 'MEXPACCS': 3.3310414728131996, 'MEXPACCD': 2.116204660966481, 'IMIN': 5.718414325375095e-13, 'GDSMIN': 9.997644654815474e-07, 'UTES': -8.101722059125226, 'UTED': -12.522942340528974}"
1432,12.910566793967927,13.364921824444128,12.456211763491726,"{'RTH0': 31.651758010010795, 'VOFF': -2.07792871196042, 'NFACTOR': 0.477650669978729, 'U0': 0.29435277094487516, 'UA': 4.603485724647179e-08, 'UB': 1.8092157756393846e-20, 'VSAT': 207310.3843756676, 'LAMBDA': 0.0022414869467677952, 'UTE': -0.5820158336528582, 'ETA0': 0.020855890393695852, 'VDSCALE': 5.6076593837593265, 'CDSCD': 0.08918769362095058, 'RSC': 0.00010937307325256467, 'RDC': 0.000290459441511692, 'DELTA': 3.3729379770730756, 'THESAT': 2.205098210417213, 'NJGD': 14.834191307398667, 'RNJGD': 18.614137840325192, 'IGDDIO': 8.959553521760403, 'RIGDDIO': 2.6558116782137312e-08, 'NJGS': 18.72234706588996, 'RNJGS': 8.169627469219243, 'IGSDIO': 5.392647792545078, 'RIGSDIO': 2.9827335701047696e-08, 'VSATACCS': 107651.88637430788, 'NS0ACCS': 4.153704529248963e+20, 'NS0ACCD': 5.26245747363149e+18, 'U0ACCS': 0.14744959786873532, 'U0ACCD': 0.19248461558278557, 'MEXPACCS': 3.2380237407132024, 'MEXPACCD': 2.163046025961624, 'IMIN': 5.573140438997137e-13, 'GDSMIN': 9.252163116563517e-07, 'UTES': -8.259605638132236, 'UTED': -12.764536344820401}"
1433,12.92031304601474,13.360635734608016,12.479990357421466,"{'RTH0': 31.684482171661607, 'VOFF': -2.0881858864041027, 'NFACTOR': 0.49990515153701565, 'U0': 0.29324749990542043, 'UA': 5.34556369707322e-08, 'UB': 1.9267659727628653e-20, 'VSAT': 209721.35156677224, 'LAMBDA': 0.0022898058919238787, 'UTE': -0.5879859257481067, 'ETA0': 0.021174139664584334, 'VDSCALE': 5.672695680936866, 'CDSCD': 0.09076704946513038, 'RSC': 0.0001132220004023728, 'RDC': 0.0002957953390457225, 'DELTA': 3.205986325726612, 'THESAT': 2.251036259366687, 'NJGD': 14.786533474871598, 'RNJGD': 18.450868197943326, 'IGDDIO': 8.999398386828615, 'RIGDDIO': 2.8840707650699917e-08, 'NJGS': 18.536844679920435, 'RNJGS': 8.115661102790181, 'IGSDIO': 5.067106985350605, 'RIGSDIO': 2.8916811804520763e-08, 'VSATACCS': 108773.13145419992, 'NS0ACCS': 4.0537036120355786e+20, 'NS0ACCD': 5.093972788857091e+18, 'U0ACCS': 0.149132499262158, 'U0ACCD': 0.1940311702522674, 'MEXPACCS': 3.3006837758060334, 'MEXPACCD': 2.2454718015221973, 'IMIN': 5.808620356016645e-13, 'GDSMIN': 9.447527433751917e-07, 'UTES': -7.884717572144055, 'UTED': -12.420992348144981}"
1434,12.908734718593335,13.371982232980656,12.445487204206014,"{'RTH0': 31.625809586212615, 'VOFF': -2.0837166378727607, 'NFACTOR': 0.4861215585714693, 'U0': 0.29497639383497215, 'UA': 4.0506655047477897e-08, 'UB': 2.1077118275987267e-20, 'VSAT': 208263.86366340762, 'LAMBDA': 0.0022200627061079344, 'UTE': -0.5802721131090633, 'ETA0': 0.021341451916701684, 'VDSCALE': 5.679674349003899, 'CDSCD': 0.08733370565981881, 'RSC': 0.00010406287753995289, 'RDC': 0.00029297254852974605, 'DELTA': 3.2595024972484583, 'THESAT': 2.2283863960252335, 'NJGD': 14.851613270556681, 'RNJGD': 18.339350491368425, 'IGDDIO': 8.99893360358778, 'RIGDDIO': 2.7617317296250915e-08, 'NJGS': 18.48294827958181, 'RNJGS': 8.318981472756143, 'IGSDIO': 5.283082250945254, 'RIGSDIO': 2.7477200640971615e-08, 'VSATACCS': 109668.85328930044, 'NS0ACCS': 3.969622138834248e+20, 'NS0ACCD': 5.355957601753106e+18, 'U0ACCS': 0.1482351692104096, 'U0ACCD': 0.19148177769154207, 'MEXPACCS': 3.340158422381931, 'MEXPACCD': 2.129662471622173, 'IMIN': 6.002644243755132e-13, 'GDSMIN': 9.720240038446419e-07, 'UTES': -8.285090857614247, 'UTED': -12.616619279611488}"
1435,12.924507222528993,13.391874785748598,12.457139659309387,"{'RTH0': 31.665984281448797, 'VOFF': -2.0796071604338846, 'NFACTOR': 0.4755680496183157, 'U0': 0.29675809483040944, 'UA': 2.9215356596838534e-08, 'UB': 2.0125068452731616e-20, 'VSAT': 206330.43393210525, 'LAMBDA': 0.0023218256453063964, 'UTE': -0.5994253802927534, 'ETA0': 0.02041742384215511, 'VDSCALE': 5.621883205455927, 'CDSCD': 0.09305766481095247, 'RSC': 0.00010816132482924999, 'RDC': 0.0002997109759865261, 'DELTA': 3.1989975437457985, 'THESAT': 2.247082967379292, 'NJGD': 14.771147607952305, 'RNJGD': 18.55719267988834, 'IGDDIO': 8.932755676671398, 'RIGDDIO': 2.565801044658095e-08, 'NJGS': 18.58795113249625, 'RNJGS': 8.035591401071242, 'IGSDIO': 5.444914251756992, 'RIGSDIO': 3.1171985294631644e-08, 'VSATACCS': 107617.66407680546, 'NS0ACCS': 3.954154288108644e+20, 'NS0ACCD': 5.19772944465678e+18, 'U0ACCS': 0.14719875134431248, 'U0ACCD': 0.1928350977892575, 'MEXPACCS': 3.187545669654601, 'MEXPACCD': 2.185623838198862, 'IMIN': 5.626733387920146e-13, 'GDSMIN': 9.362761360265877e-07, 'UTES': -8.160010424280618, 'UTED': -12.505314120955802}"
1436,12.944819179879605,13.356224909169093,12.53341345059012,"{'RTH0': 31.651046401309785, 'VOFF': -2.076469969934865, 'NFACTOR': 0.49256774811588133, 'U0': 0.2938182883366787, 'UA': 6.529013834962706e-08, 'UB': 1.8844649747594956e-20, 'VSAT': 210023.93355984037, 'LAMBDA': 0.00218427909771836, 'UTE': -0.5998560782097951, 'ETA0': 0.020786497514134625, 'VDSCALE': 5.657847798910697, 'CDSCD': 0.09150859525616467, 'RSC': 0.00010361801178705879, 'RDC': 0.00029998695405102505, 'DELTA': 3.3193258665507965, 'THESAT': 2.199716936466398, 'NJGD': 14.890053791024293, 'RNJGD': 18.439509899845863, 'IGDDIO': 8.889564951712506, 'RIGDDIO': 2.889518116263299e-08, 'NJGS': 18.353061944906713, 'RNJGS': 8.035506151974118, 'IGSDIO': 5.338961248558439, 'RIGSDIO': 2.983512999974165e-08, 'VSATACCS': 105804.74562522746, 'NS0ACCS': 4.095720493610004e+20, 'NS0ACCD': 5.099559220432013e+18, 'U0ACCS': 0.14907288785253167, 'U0ACCD': 0.19403512769801567, 'MEXPACCS': 3.295529511757572, 'MEXPACCD': 2.1438888577990034, 'IMIN': 5.837170500070234e-13, 'GDSMIN': 9.568287433184927e-07, 'UTES': -8.230233869769553, 'UTED': -12.437202596736299}"
1437,12.917203334295142,13.359061182332288,12.475345486257996,"{'RTH0': 31.618654693518234, 'VOFF': -2.0825378397760774, 'NFACTOR': 0.48401301958572845, 'U0': 0.2931770345856091, 'UA': 5.3129988389409656e-08, 'UB': 2.1286769693555322e-20, 'VSAT': 208861.10820338264, 'LAMBDA': 0.0022614492675460804, 'UTE': -0.5811427316513545, 'ETA0': 0.021145761657423986, 'VDSCALE': 5.5540905188466905, 'CDSCD': 0.08938542884248182, 'RSC': 0.00010036220891507496, 'RDC': 0.00028983519616674654, 'DELTA': 3.244070031754282, 'THESAT': 2.2202315516706244, 'NJGD': 14.758309249445801, 'RNJGD': 18.615098269616187, 'IGDDIO': 8.960241370303653, 'RIGDDIO': 2.7137753728279856e-08, 'NJGS': 18.657268015497518, 'RNJGS': 8.08440311572984, 'IGSDIO': 5.407110348027291, 'RIGSDIO': 2.833881743714601e-08, 'VSATACCS': 108382.4285931003, 'NS0ACCS': 3.9962453389148324e+20, 'NS0ACCD': 5.002601641191005e+18, 'U0ACCS': 0.14825008146009103, 'U0ACCD': 0.1930177714983392, 'MEXPACCS': 3.351705893299159, 'MEXPACCD': 2.12074945308842, 'IMIN': 5.584462112400754e-13, 'GDSMIN': 9.815180621418451e-07, 'UTES': -8.315384953162356, 'UTED': -12.565939930635547}"
1438,12.90845714841326,13.369266534136754,12.447647762689767,"{'RTH0': 31.669629167042633, 'VOFF': -2.077214241656074, 'NFACTOR': 0.4756491691167213, 'U0': 0.29553984644098047, 'UA': 4.115083840305024e-08, 'UB': 2.0204539408646794e-20, 'VSAT': 209627.71765499705, 'LAMBDA': 0.002148298025175904, 'UTE': -0.5853476995092234, 'ETA0': 0.021327690330386628, 'VDSCALE': 5.681870468662571, 'CDSCD': 0.09040875012906603, 'RSC': 0.00011240619142815106, 'RDC': 0.000295978456779179, 'DELTA': 3.1509241006525652, 'THESAT': 2.2570869124896236, 'NJGD': 14.819281102786096, 'RNJGD': 18.512806453253134, 'IGDDIO': 8.921848154637555, 'RIGDDIO': 2.799488863640135e-08, 'NJGS': 18.421286629454766, 'RNJGS': 8.161743487128678, 'IGSDIO': 5.511317683447912, 'RIGSDIO': 2.9249525900837583e-08, 'VSATACCS': 109852.75001425395, 'NS0ACCS': 3.9422422768508364e+20, 'NS0ACCD': 5.358360388699677e+18, 'U0ACCS': 0.1499208350198996, 'U0ACCD': 0.19411063357854635, 'MEXPACCS': 3.258344137435707, 'MEXPACCD': 2.250808429960925, 'IMIN': 5.579085527237438e-13, 'GDSMIN': 9.250687488745187e-07, 'UTES': -8.317801588691605, 'UTED': -12.475029754486632}"
1439,12.933978553446956,13.399822960567889,12.468134146326022,"{'RTH0': 31.709228923933107, 'VOFF': -2.0757949610219972, 'NFACTOR': 0.4697333083403656, 'U0': 0.2942002903805409, 'UA': 2.6051403530363574e-08, 'UB': 2.209980479072598e-20, 'VSAT': 209825.07838303343, 'LAMBDA': 0.0021573985138998142, 'UTE': -0.5908551199663381, 'ETA0': 0.020709373115832805, 'VDSCALE': 5.598854409890101, 'CDSCD': 0.09322028008212095, 'RSC': 0.00010733208624561073, 'RDC': 0.0002999316404366766, 'DELTA': 3.135913314168361, 'THESAT': 2.2376450372632624, 'NJGD': 14.862223234895211, 'RNJGD': 18.522377312059813, 'IGDDIO': 8.881683752008303, 'RIGDDIO': 2.8040038600577446e-08, 'NJGS': 18.29015916879216, 'RNJGS': 8.18808586868152, 'IGSDIO': 5.511753407985411, 'RIGSDIO': 3.044533696782956e-08, 'VSATACCS': 109939.75265025655, 'NS0ACCS': 3.916350094068507e+20, 'NS0ACCD': 5.213827705968896e+18, 'U0ACCS': 0.14921842224493853, 'U0ACCD': 0.19389540275368813, 'MEXPACCS': 3.2159268407140673, 'MEXPACCD': 2.2661503116414576, 'IMIN': 5.510051461007257e-13, 'GDSMIN': 9.167531186120175e-07, 'UTES': -7.994871156385458, 'UTED': -12.61238986039196}"
1440,12.916358462851235,13.383645004982702,12.449071920719767,"{'RTH0': 31.684343512990825, 'VOFF': -2.07521180574747, 'NFACTOR': 0.492676851780103, 'U0': 0.29609008927992353, 'UA': 3.3042417107588923e-08, 'UB': 2.0530565595291554e-20, 'VSAT': 210170.15703447032, 'LAMBDA': 0.002130228749047032, 'UTE': -0.5999228947349086, 'ETA0': 0.02023787321056115, 'VDSCALE': 5.636197990680602, 'CDSCD': 0.09220777009775503, 'RSC': 0.00010010122652266458, 'RDC': 0.00029627016094105823, 'DELTA': 3.1419325746546094, 'THESAT': 2.2585746381968064, 'NJGD': 14.907551360276756, 'RNJGD': 18.651105624638962, 'IGDDIO': 8.911911190395038, 'RIGDDIO': 2.9006773009453513e-08, 'NJGS': 18.546760360157762, 'RNJGS': 8.253496011378765, 'IGSDIO': 5.601059359495242, 'RIGSDIO': 2.9571446952117076e-08, 'VSATACCS': 110059.31523056839, 'NS0ACCS': 3.90771612755825e+20, 'NS0ACCD': 5.281423819493243e+18, 'U0ACCS': 0.14998405910133042, 'U0ACCD': 0.19437145906950398, 'MEXPACCS': 3.164611569461578, 'MEXPACCD': 2.2396934672592512, 'IMIN': 5.455278708683905e-13, 'GDSMIN': 9.23771896703256e-07, 'UTES': -8.145627235518374, 'UTED': -12.499022418603056}"
1441,12.910072507727964,13.375501229773493,12.444643785682434,"{'RTH0': 31.672358128053844, 'VOFF': -2.0768495246322556, 'NFACTOR': 0.4997709179321365, 'U0': 0.29348155826768846, 'UA': 3.790303074040098e-08, 'UB': 2.1632841219357472e-20, 'VSAT': 210020.49914243963, 'LAMBDA': 0.0023114984588932337, 'UTE': -0.5897081940274747, 'ETA0': 0.02122847324052368, 'VDSCALE': 5.679411908949929, 'CDSCD': 0.09082433318949715, 'RSC': 0.00010992482157295499, 'RDC': 0.00029494346540421786, 'DELTA': 3.064634752360097, 'THESAT': 2.2163696490806797, 'NJGD': 14.93012283812983, 'RNJGD': 18.721645605401168, 'IGDDIO': 8.92163242277459, 'RIGDDIO': 2.8150812950396856e-08, 'NJGS': 18.385839320057066, 'RNJGS': 8.158254606532118, 'IGSDIO': 5.524245705591787, 'RIGSDIO': 3.11109417289302e-08, 'VSATACCS': 109497.89742831183, 'NS0ACCS': 4.057585465402719e+20, 'NS0ACCD': 5.14256392256727e+18, 'U0ACCS': 0.14759586422099202, 'U0ACCD': 0.19398908889818217, 'MEXPACCS': 3.2335861836364743, 'MEXPACCD': 2.2406702146669724, 'IMIN': 5.552500839589455e-13, 'GDSMIN': 9.657991697143884e-07, 'UTES': -8.052959651139375, 'UTED': -12.475864301258511}"
1442,12.958587035478935,13.418044518151156,12.499129552806716,"{'RTH0': 31.6969800753064, 'VOFF': -2.074381407689255, 'NFACTOR': 0.4747675710068991, 'U0': 0.2929484848729673, 'UA': 1.980569239149693e-08, 'UB': 2.040665066162974e-20, 'VSAT': 208298.44056838492, 'LAMBDA': 0.0022784660061801612, 'UTE': -0.5887681264534022, 'ETA0': 0.020950787342388012, 'VDSCALE': 5.680145483800342, 'CDSCD': 0.09157264111398071, 'RSC': 0.00010414093320011929, 'RDC': 0.0002998741927583708, 'DELTA': 3.101458181533876, 'THESAT': 2.2408593493943276, 'NJGD': 14.83258966773266, 'RNJGD': 18.5467013275158, 'IGDDIO': 8.888368748358447, 'RIGDDIO': 2.919913192103276e-08, 'NJGS': 18.487821148706765, 'RNJGS': 8.23018099020667, 'IGSDIO': 5.476977441161928, 'RIGSDIO': 3.1518716296951125e-08, 'VSATACCS': 110089.91228872469, 'NS0ACCS': 3.920196504151746e+20, 'NS0ACCD': 5.105026009083361e+18, 'U0ACCS': 0.1499048601661115, 'U0ACCD': 0.19107701729335486, 'MEXPACCS': 3.2550588626872754, 'MEXPACCD': 2.2052757120255246, 'IMIN': 5.801364950101486e-13, 'GDSMIN': 9.488649781395977e-07, 'UTES': -8.210247060191518, 'UTED': -12.562753958311959}"
1443,12.917791709647746,13.3866858115044,12.448897607791093,"{'RTH0': 31.66399048733471, 'VOFF': -2.0775127099151525, 'NFACTOR': 0.48612507826102624, 'U0': 0.295001678903292, 'UA': 3.1726257019789226e-08, 'UB': 2.278130643999391e-20, 'VSAT': 210087.0132475204, 'LAMBDA': 0.0021572575401932192, 'UTE': -0.5849116491464853, 'ETA0': 0.02132889033237548, 'VDSCALE': 5.636779631986093, 'CDSCD': 0.09305022028641324, 'RSC': 0.00010766323298754857, 'RDC': 0.00029617715447318745, 'DELTA': 3.16286940016993, 'THESAT': 2.2603143951807425, 'NJGD': 14.77484916584811, 'RNJGD': 18.483786406718, 'IGDDIO': 8.92937215434226, 'RIGDDIO': 2.82013960318814e-08, 'NJGS': 18.623185026584398, 'RNJGS': 8.121615471243475, 'IGSDIO': 5.63184804210326, 'RIGSDIO': 2.9250486713263853e-08, 'VSATACCS': 109079.36615625603, 'NS0ACCS': 4.012947656635721e+20, 'NS0ACCD': 5.255926177192376e+18, 'U0ACCS': 0.14853910597638986, 'U0ACCD': 0.19223211606549562, 'MEXPACCS': 3.2731938489681545, 'MEXPACCD': 2.2147689308452727, 'IMIN': 5.540116923905808e-13, 'GDSMIN': 9.758500800570587e-07, 'UTES': -8.269968170343851, 'UTED': -12.449628817768962}"
1444,12.908599865393498,13.368945497118315,12.44825423366868,"{'RTH0': 31.693197184685925, 'VOFF': -2.079167683138811, 'NFACTOR': 0.4999630349826478, 'U0': 0.2940132740690405, 'UA': 4.2385265581798166e-08, 'UB': 1.9987089070809358e-20, 'VSAT': 207320.23956838678, 'LAMBDA': 0.002318651973236863, 'UTE': -0.5814122177128965, 'ETA0': 0.020664592145168977, 'VDSCALE': 5.5984690066758835, 'CDSCD': 0.09076284638032309, 'RSC': 0.00011237487517059817, 'RDC': 0.0002929429982790913, 'DELTA': 3.0998383803912746, 'THESAT': 2.177379968571021, 'NJGD': 14.754666801904106, 'RNJGD': 18.62786465724439, 'IGDDIO': 8.885451579847034, 'RIGDDIO': 2.8543594029979147e-08, 'NJGS': 18.700062718829937, 'RNJGS': 8.102144474282754, 'IGSDIO': 5.552677489732319, 'RIGSDIO': 2.996418697004988e-08, 'VSATACCS': 110486.52084232312, 'NS0ACCS': 4.137367790947082e+20, 'NS0ACCD': 5.358670529361305e+18, 'U0ACCS': 0.14694825747235396, 'U0ACCD': 0.19423671824181613, 'MEXPACCS': 3.1812360026318554, 'MEXPACCD': 2.184924637981198, 'IMIN': 5.966288734948142e-13, 'GDSMIN': 9.995740465576503e-07, 'UTES': -8.067782460522269, 'UTED': -12.535979692741899}"
1445,12.97120109033369,13.413687520442338,12.52871466022504,"{'RTH0': 31.668510215530883, 'VOFF': -2.074328882696062, 'NFACTOR': 0.1728257871816723, 'U0': 0.29314861990359603, 'UA': 5.497399845848897e-08, 'UB': 2.0980689258231995e-20, 'VSAT': 210300.82052110316, 'LAMBDA': 0.002223925970459029, 'UTE': -0.5791998494100506, 'ETA0': 0.02004324835094661, 'VDSCALE': 5.692823579985418, 'CDSCD': 0.08768538498462679, 'RSC': 0.00010367170367725602, 'RDC': 0.00029608129948160153, 'DELTA': 3.166158197512805, 'THESAT': 2.1941676207789054, 'NJGD': 14.833717063978952, 'RNJGD': 18.703060556600622, 'IGDDIO': 8.955707771438748, 'RIGDDIO': 2.7488802128290868e-08, 'NJGS': 18.59169762997708, 'RNJGS': 8.173496291662902, 'IGSDIO': 5.464684726057515, 'RIGSDIO': 3.064221563942752e-08, 'VSATACCS': 109205.81838860785, 'NS0ACCS': 3.9213312076841366e+20, 'NS0ACCD': 5.002378933362739e+18, 'U0ACCS': 0.1482157300921373, 'U0ACCD': 0.1924352704151293, 'MEXPACCS': 3.229976257287836, 'MEXPACCD': 2.2449157145322003, 'IMIN': 5.682507236809102e-13, 'GDSMIN': 9.285273181707139e-07, 'UTES': -7.807183368579965, 'UTED': -12.691312524426673}"
1446,12.931652843209628,13.398514696386718,12.464790990032538,"{'RTH0': 31.64747846213212, 'VOFF': -2.077568086758057, 'NFACTOR': 0.4687051004670263, 'U0': 0.2966681671779767, 'UA': 2.7206295594806527e-08, 'UB': 2.2116309599317434e-20, 'VSAT': 208962.0449777206, 'LAMBDA': 0.002110829110225875, 'UTE': -0.590796795853561, 'ETA0': 0.02137235422049367, 'VDSCALE': 5.648054359199604, 'CDSCD': 0.09007202761937556, 'RSC': 0.00010707047978383391, 'RDC': 0.0002934712404968463, 'DELTA': 3.209010959961256, 'THESAT': 2.2267248234035417, 'NJGD': 14.931550360942406, 'RNJGD': 18.57425889989041, 'IGDDIO': 8.924212088565618, 'RIGDDIO': 2.9239097365027842e-08, 'NJGS': 18.524757078000437, 'RNJGS': 8.253271516769056, 'IGSDIO': 5.55496251199919, 'RIGSDIO': 2.90024566945568e-08, 'VSATACCS': 110546.48761704756, 'NS0ACCS': 3.889916411654248e+20, 'NS0ACCD': 5.176472679805649e+18, 'U0ACCS': 0.1499499130568383, 'U0ACCD': 0.194241291241609, 'MEXPACCS': 3.287191391638273, 'MEXPACCD': 2.179098967126489, 'IMIN': 6.152182188360896e-13, 'GDSMIN': 9.532964479961471e-07, 'UTES': -8.355977188773235, 'UTED': -12.428749113062214}"
1447,13.043056917970393,13.502224402369192,12.583889433571594,"{'RTH0': 31.719700224076234, 'VOFF': -1.9806339221482996, 'NFACTOR': 0.4806092784724279, 'U0': 0.2954249520589134, 'UA': 4.239085924661112e-08, 'UB': 1.9459467243968574e-20, 'VSAT': 210355.65087172794, 'LAMBDA': 0.0022361361405161474, 'UTE': -0.5762710954328294, 'ETA0': 0.020943704477802513, 'VDSCALE': 5.566392334133442, 'CDSCD': 0.09182889052193718, 'RSC': 0.0001002227871453913, 'RDC': 0.00029589734963030094, 'DELTA': 3.156018180145636, 'THESAT': 2.2655579557169596, 'NJGD': 14.750918129938343, 'RNJGD': 18.421214795763454, 'IGDDIO': 8.999512861665721, 'RIGDDIO': 2.7748423878720626e-08, 'NJGS': 18.463464641699368, 'RNJGS': 8.045035047053947, 'IGSDIO': 5.450933037884744, 'RIGSDIO': 3.035040920763987e-08, 'VSATACCS': 111633.89333906081, 'NS0ACCS': 4.01772072435996e+20, 'NS0ACCD': 5.3966542965294e+18, 'U0ACCS': 0.14729070636847322, 'U0ACCD': 0.19295285985664043, 'MEXPACCS': 3.2511990059255225, 'MEXPACCD': 2.2634711282713744, 'IMIN': 5.509145180671767e-13, 'GDSMIN': 9.196561292432507e-07, 'UTES': -8.280485044126795, 'UTED': -12.46167899200823}"
1448,12.913233477392136,13.383222701730299,12.443244253053976,"{'RTH0': 31.680615228128598, 'VOFF': -2.0808019817125594, 'NFACTOR': 0.4873753633338056, 'U0': 0.29451405289947097, 'UA': 3.483476197009476e-08, 'UB': 2.098458188395485e-20, 'VSAT': 209113.6245131129, 'LAMBDA': 0.0022791763012106224, 'UTE': -0.5891457581668362, 'ETA0': 0.02140604994492319, 'VDSCALE': 5.6883879897666345, 'CDSCD': 0.09340817861881409, 'RSC': 0.00010003958643290444, 'RDC': 0.000299837757136505, 'DELTA': 3.037060742086975, 'THESAT': 2.2456138964375607, 'NJGD': 14.852490423329279, 'RNJGD': 18.50223938240538, 'IGDDIO': 8.961063682162662, 'RIGDDIO': 2.869136294607769e-08, 'NJGS': 18.65557976249226, 'RNJGS': 8.084747452115337, 'IGSDIO': 5.504103365401409, 'RIGSDIO': 3.176676411205401e-08, 'VSATACCS': 109864.1484602262, 'NS0ACCS': 3.961875286624261e+20, 'NS0ACCD': 5.088866930550155e+18, 'U0ACCS': 0.14849335569724426, 'U0ACCD': 0.19338206445830955, 'MEXPACCS': 3.2146994717797206, 'MEXPACCD': 2.164256969234691, 'IMIN': 5.822655577791504e-13, 'GDSMIN': 9.426157724475887e-07, 'UTES': -8.335359059698861, 'UTED': -12.630740615850307}"
1449,12.917598743070883,13.36114850391995,12.474048982221818,"{'RTH0': 31.651335955051277, 'VOFF': -2.0739704677533877, 'NFACTOR': 0.47320927613831576, 'U0': 0.2928033160968438, 'UA': 5.0280106229661216e-08, 'UB': 1.9883659936169692e-20, 'VSAT': 210548.9876202505, 'LAMBDA': 0.0021883436287429537, 'UTE': -0.5779506396219646, 'ETA0': 0.020579642934681182, 'VDSCALE': 5.673809745607957, 'CDSCD': 0.08866186673536579, 'RSC': 0.00011254000625239966, 'RDC': 0.0002924320939148456, 'DELTA': 3.2115504198339497, 'THESAT': 2.2627472999698544, 'NJGD': 14.752744868651785, 'RNJGD': 18.593218962648525, 'IGDDIO': 8.876964260688473, 'RIGDDIO': 2.7877434467795764e-08, 'NJGS': 18.400131001764816, 'RNJGS': 8.014464451983645, 'IGSDIO': 5.610028675153683, 'RIGSDIO': 2.938277840770086e-08, 'VSATACCS': 108772.37480323194, 'NS0ACCS': 4.191803512986063e+20, 'NS0ACCD': 5.276253044829203e+18, 'U0ACCS': 0.14912988975891756, 'U0ACCD': 0.19438253906800596, 'MEXPACCS': 3.303434470718173, 'MEXPACCD': 2.2121642508269037, 'IMIN': 5.468854793492312e-13, 'GDSMIN': 9.682402771088975e-07, 'UTES': -8.169387403283705, 'UTED': -12.52671405121353}"
